DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Distance,PAX
2012-10-06,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,11.5238095238,8.80124450075,591.2192684676627,0
2013-01-29,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,10.782608695699999,7.80417441757,872.1623199440232,0
2011-11-13,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861656,-104.673178,10.2631578947,8.5559732563,860.1757255797752,0
2012-01-16,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,9.3125,8.569082020069999,2420.4928123669188,0
2011-11-21,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,10.7727272727,9.1699915261,2377.1599998508937,0
2012-06-12,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,7.533333333330001,5.152900246690001,388.23464092488604,0
2012-06-01,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,14.461538461500002,10.6629480698,2016.491722110575,0
2012-01-26,MIA,Miami,25.79325,-80.29055600000002,LGA,New York,40.777245,-73.872608,9.29411764706,7.53130720628,799.5642198340214,0
2012-05-19,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,11.2608695652,7.206167757899999,2821.532925195673,0
2012-10-12,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,11.4285714286,8.680849201380001,2679.014872379074,0
2012-06-08,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,7.6875,5.12144185427,2420.4928123669188,0
2013-02-14,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,5.909090909090001,6.729852085369999,388.23464092488604,0
2012-02-09,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,8.411764705880001,5.75607096388,1173.7708183524433,0
2012-11-30,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000006,-95.341442,12.3181818182,9.79983655664,2567.415454370589,0
2011-09-05,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,13.037037037000001,8.00231448001,3029.5792533212048,0
2012-12-09,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,18.4166666667,12.1311287898,719.5833211080045,0
2011-10-30,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,12.8148148148,9.24469509851,4598.323701126353,0
2012-04-03,DEN,Denver,39.861656,-104.673178,ATL,Atlanta,33.636719,-84.428067,11.090909090899999,7.68368147693,2249.1880633960927,0
2012-08-01,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,15.6551724138,11.3303507135,807.5231832777396,0
2012-10-07,MIA,Miami,25.79325,-80.29055600000002,JFK,New York,40.639751,-73.778925,15.357142857100001,12.661444203299999,807.8739736741642,0
2012-07-08,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,11.708333333299999,7.36902546012,1986.4462899651514,0
2012-07-07,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,12.375,8.576066291919997,3779.583120066245,0
2011-09-09,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,11.5,7.071067811869999,2821.532925195673,0
2012-12-27,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.652173913,7.720154824470002,860.1757255797752,0
2011-12-19,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,9.85,6.49108700653,1275.490402204062,0
2012-09-07,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,8.4375,6.762334409559998,2420.4928123669188,0
2013-01-03,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,13.2857142857,9.62580306552,584.4685506498538,0
2012-04-21,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,13.653846153800002,9.541246491699999,807.5231832777396,0
2012-07-22,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861656,-104.673178,12.041666666700001,7.90420453147,1544.8816622466409,0
2012-01-19,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,11.0476190476,7.90870526999,807.5231832777396,0
2012-06-23,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,12.666666666700001,9.17305442785,872.1623199440232,0
2012-04-23,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,13.125,10.130936262999999,807.5231832777396,0
2012-07-01,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,16.2,12.8127092077,353.9553363116508,0
2012-03-08,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,6.21428571429,5.33750981161,3825.7988929494127,0
2012-07-26,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,16.628571428599994,11.3942341308,882.7930713454393,0
2012-11-26,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,18.5454545455,14.1246480246,377.6032638053681,0
2012-05-29,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,8.052631578949999,5.54249927791,1054.935853740084,0
2012-12-16,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,13.3913043478,10.828158285599999,584.4685506498538,0
2011-12-26,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000002,17.46875,12.3366340759,473.55355045901877,0
2012-05-15,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,9.85,6.44225361026,1971.1346885251635,0
2013-01-20,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,12.708333333299999,8.99506708613,841.0684679543131,0
2012-07-22,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,8.411764705880001,5.71247345212,156.51256917638386,0
2012-05-23,MIA,Miami,25.79325,-80.29055600000002,JFK,New York,40.639751,-73.778925,10.1904761905,6.577378259,807.8739736741642,0
2012-04-11,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.88888888889,8.930377034980001,156.51256917638386,0
2011-09-27,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861656,-104.673178,10.947368421099998,8.3164741742,845.501645814704,0
2011-11-05,BOS,Boston,42.364347,-71.00518100000002,SFO,San Francisco,37.618972,-122.374889,13.5769230769,8.90021607344,5708.968886670745,0
2011-09-23,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,13.296296296300001,8.38411875473,882.7930713454393,0
2012-02-04,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,12.153846153800002,8.656522663019999,353.9553363116508,0
2012-05-07,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,11.1818181818,7.55699841923,4912.518671454262,0
2011-11-17,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,12.3913043478,9.02390325965,1173.7708183524433,0
2011-11-30,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,9.10526315789,5.801290439219999,156.51256917638386,0
2012-10-20,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,18.21875,12.440138924100001,2377.1599998508937,0
2012-08-08,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000006,-95.341442,13.1111111111,8.1161440889,2567.415454370589,0
2012-11-05,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,7.555555555560001,5.249338582669999,1986.4462899651514,0
2012-11-01,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,11.8,10.0974202021,3825.7988929494127,0
2011-11-27,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,10.7,8.15701183677,1148.30688531316,0
2013-01-23,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,13.666666666700001,13.425046892200001,377.6032638053681,0
2012-08-17,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,15.3,10.306174915,719.5833211080045,0
2012-01-20,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,11.7727272727,8.94390890458,719.5833211080045,0
2012-12-07,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000002,15.448275862100001,12.1290271866,473.55355045901877,0
2011-10-29,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.944444444439998,7.15765507298,1402.5714537480035,0
2011-12-28,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,15.3666666667,10.4666410425,841.0684679543131,0
2012-03-10,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.00518100000002,9.78947368421,7.12256935046,5708.968886670745,0
2012-11-07,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,9.89473684211,7.673147527739999,1986.4462899651514,0
2011-12-20,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.25,7.2393297159899985,860.1757255797752,0
2012-10-06,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,13.043478260899999,10.451090682,2016.491722110575,0
2012-12-24,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,13.125,9.77268820656,3390.7244973177953,0
2011-11-30,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,10.7619047619,9.46522457158,2420.4928123669188,0
2012-04-02,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000006,-95.341442,13.826086956500001,11.5154132832,2567.415454370589,0
2013-01-21,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,10.0526315789,8.746260688049999,973.7448004122535,0
2012-05-10,DEN,Denver,39.861656,-104.673178,ATL,Atlanta,33.636719,-84.428067,12.75,11.0777881955,2249.1880633960927,0
2011-09-29,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,14.4838709677,9.63282917161,841.0684679543131,0
2012-08-08,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,16.7666666667,12.433778612100001,5360.173660023075,0
2013-02-26,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,6.27272727273,5.8325107645099985,2420.4928123669188,0
2013-01-11,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,14.407407407400001,10.8566153504,807.5231832777396,0
2013-03-04,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,12.92,8.68868996646,1402.5714537480035,0
2012-06-01,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,7.0,4.472135955,388.23464092488604,0
2012-08-05,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,15.1,9.96320818017,3029.5792533212048,0
2013-01-23,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,9.1875,7.7219924026600015,5360.173660023075,0
2011-12-27,BOS,Boston,42.364347,-71.00518100000002,ORD,Chicago,41.978603,-87.904842,10.8181818182,6.88432563102,1879.7523868796686,0
2011-12-28,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,10.4285714286,6.95393002964,584.4685506498538,0
2012-08-17,BOS,Boston,42.364347,-71.00518100000002,EWR,Newark,40.6925,-74.168667,16.0,11.208462411500001,356.2123684197035,0
2011-12-09,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,12.125,8.13640503887,4598.323701126353,0
2012-07-21,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.00518100000002,10.8636363636,7.04607593964,1503.038669073009,0
2012-06-06,MIA,Miami,25.79325,-80.29055600000002,ATL,Atlanta,33.636719,-84.428067,9.52380952381,7.2292395701,473.55355045901877,0
2012-02-16,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,11.15,8.94000470976,2016.491722110575,0
2012-11-02,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,6.5,4.18330013267,1275.490402204062,0
2011-10-25,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,9.0625,8.086769029310004,1986.4462899651514,0
2012-02-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,10.4761904762,7.004420373010001,2016.491722110575,0
2012-05-08,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,4.83333333333,3.83366269995,388.23464092488604,0
2012-05-26,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,13.346153846199998,10.840451310499999,3029.5792533212048,0
2011-11-21,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,10.714285714299999,7.49761866957,1971.1346885251635,0
2011-09-24,MIA,Miami,25.79325,-80.29055600000002,ATL,Atlanta,33.636719,-84.428067,13.1153846154,8.49624351382,473.55355045901877,0
2011-09-10,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,13.5357142857,8.288689941869999,2821.532925195673,0
2012-07-01,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,14.037037037000001,10.2450043416,3029.5792533212048,0
2011-11-21,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,7.666666666669999,5.43409714347,584.4685506498538,0
2012-06-25,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.4,7.37991584605,2016.491722110575,0
2012-04-29,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433000000006,-95.341442,9.055555555560002,6.27293178686,823.5052672605633,0
2012-09-12,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,11.0,8.37917217366,2679.014872379074,0
2013-02-03,MIA,Miami,25.79325,-80.29055600000002,JFK,New York,40.639751,-73.778925,13.962962962999999,11.6039830081,807.8739736741642,0
2012-04-01,MIA,Miami,25.79325,-80.29055600000002,ATL,Atlanta,33.636719,-84.428067,8.736842105260001,6.894781482819999,473.55355045901877,0
2012-05-08,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.352941176469999,8.760288069400001,2420.4928123669188,0
2011-12-21,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,12.708333333299999,9.21000952021,506.26018847884245,0
2012-06-20,IAH,Houston,29.984433000000006,-95.341442,LAX,Los Angeles,33.942536,-118.408075,12.916666666700001,9.18371274105,2567.415454370589,0
2012-02-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,11.142857142899999,10.0463212883,2821.532925195673,0
2011-12-28,DEN,Denver,39.861656,-104.673178,PHX,Phoenix,33.434278000000006,-112.011583,8.85,6.36830143428,845.501645814704,0
2012-11-27,MIA,Miami,25.79325,-80.29055600000002,ATL,Atlanta,33.636719,-84.428067,14.9230769231,11.520149571700001,473.55355045901877,0
2013-02-01,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,12.142857142899999,9.31281758806,2249.1880633960927,0
2012-03-06,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.53333333333,9.86962632573,156.51256917638386,0
2012-05-06,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,11.15,9.98564759516,1054.935853740084,0
2012-07-07,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,14.0,11.107862772999999,353.9553363116508,0
2011-09-24,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,11.3636363636,7.877305887929999,1408.7645504937796,0
2012-08-11,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,14.566666666700002,8.91601942006,872.1623199440232,0
2012-05-10,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,12.956521739100001,10.4684732796,807.5231832777396,0
2012-06-12,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,7.466666666669999,6.65331997327,1054.935853740084,0
2013-02-05,DEN,Denver,39.861656,-104.673178,ATL,Atlanta,33.636719,-84.428067,7.466666666669999,5.501514942869999,2249.1880633960927,0
2012-06-04,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,10.85,9.23537250267,1275.490402204062,0
2012-04-11,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,14.724137931,9.87383465719,719.5833211080045,0
2012-05-08,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,9.42105263158,6.56011339226,4219.517597667142,0
2012-08-03,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,12.791666666700001,10.0432939628,1971.1346885251635,0
2013-01-04,MIA,Miami,25.79325,-80.29055600000002,LGA,New York,40.777245,-73.872608,18.6,12.61698202,799.5642198340214,0
2012-10-30,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,8.3125,6.6705197198800015,1275.490402204062,0
2013-03-01,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,10.4761904762,6.947078865389999,1275.490402204062,0
2012-08-20,MIA,Miami,25.79325,-80.29055600000002,JFK,New York,40.639751,-73.778925,18.4,12.5983192156,807.8739736741642,0
2012-01-17,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,8.11764705882,6.909073318300001,4219.517597667142,0
2012-06-18,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,13.56,10.464543309,807.5231832777396,0
2013-02-20,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,8.0,5.04975246918,2679.014872379074,0
2011-11-01,DEN,Denver,39.861656,-104.673178,ATL,Atlanta,33.636719,-84.428067,8.70588235294,6.2825622348899985,2249.1880633960927,0
2012-11-02,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,12.0476190476,10.5379134105,1527.9398870021994,0
2012-05-31,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,14.107142857100001,9.05268237602,3825.7988929494127,0
2012-06-13,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,8.11764705882,5.24264190248,2679.014872379074,0
2013-01-15,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,10.9047619048,9.16463180878,872.1623199440232,0
2012-07-24,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000002,13.892857142899999,8.86248558778,799.5642198340214,0
2012-02-20,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,11.9545454545,9.38325394229,719.5833211080045,0
2012-03-25,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,6.692307692309999,5.0889523379,2420.4928123669188,0
2012-12-06,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,6.06666666667,4.3665394383499985,1275.490402204062,0
2013-01-18,BOS,Boston,42.364347,-71.00518100000002,PHL,Philadelphia,39.871944,-75.241139,8.4,6.98774437344,477.88487627158105,0
2013-01-08,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861656,-104.673178,10.9523809524,8.37541754467,860.1757255797752,0
2011-12-18,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,10.7391304348,7.85214152204,2249.1880633960927,0
2012-07-11,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,13.8214285714,8.75194611767,4598.323701126353,0
2012-08-01,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,17.9655172414,14.4010980698,5360.173660023075,0
2012-08-18,BOS,Boston,42.364347,-71.00518100000002,SFO,San Francisco,37.618972,-122.374889,16.0,10.992160215699997,5708.968886670745,0
2012-05-28,MIA,Miami,25.79325,-80.29055600000002,ATL,Atlanta,33.636719,-84.428067,12.083333333299999,10.425373172999999,473.55355045901877,0
2012-10-18,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,14.6,11.811011810999998,4912.518671454262,0
2012-09-19,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,13.958333333299999,12.5229499465,2016.491722110575,0
2012-03-23,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,12.6363636364,9.77141338193,4219.517597667142,0
2011-09-15,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,13.5555555556,8.59487026498,719.5833211080045,0
2012-01-04,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,10.4090909091,8.35896491034,719.5833211080045,0
2011-09-05,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,11.916666666700001,7.779106166749999,4219.517597667142,0
2011-09-30,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,15.5,9.38083151965,841.0684679543131,0
2013-01-29,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,12.1304347826,9.07195652861,807.5231832777396,0
2011-09-11,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,12.56,8.17047530237,841.0684679543131,0
2012-06-04,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,11.708333333299999,7.439490203819998,1173.7708183524433,0
2012-07-18,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,12.652173913,10.1202259032,4219.517597667142,0
