DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,CV,CV of norm,Distance,Norm Distance,Airports,Day,Month,Year,IsHolidays,PAX
2012-06-27,EWR,Newark,0.6880043406485579,0.9384172867013378,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.76,8.57457481939,0.5249028916711695,0.46813184047566947,0.6719886222092476,0.1314957038164899,1527.9398870021992,0.24699470637973342,2,27,6,2012,0,3
2012-02-05,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.0,5.04975246918,0.2783772119124357,0.21088250823788737,0.6312190586475,0.09085939262548415,1560.8617188022472,0.25292394380503647,1,5,2,2012,0,3
2012-10-17,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651364,9.94117647059,10.2620087473,0.3789128944636667,0.5912845012400803,1.0322730692548463,0.49060258719654815,506.26018847884245,0.06298971109425822,2,17,10,2012,0,3
2012-02-14,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,8.333333333330001,6.84174859298,0.2956409149766003,0.34166634935622886,0.8210098311579282,0.2800298477183947,2821.5329251956728,0.47997142230952744,2,14,2,2012,0,6
2012-05-07,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.529411764710001,6.0220184226199995,0.25400492523358487,0.28184062823081957,0.7997993217537812,0.25888866333065275,1402.5714537480035,0.22441579245668425,2,7,5,2012,0,3
2012-05-22,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.2272727273,9.75378714328,0.49731235532066875,0.5541933643618855,0.7977074987051352,0.25680367725439623,3779.583120066245,0.6525167139945791,2,22,5,2012,1,3
2012-11-25,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.3,7.637166738360001,0.3974967630563617,0.39971772511893355,0.741472498869903,0.2007524774501691,3833.4597352605124,0.6622199177864786,2,25,11,2012,2,3
2012-01-06,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,16.8709677419,11.3805153237,0.7378144708808595,0.6729155853897042,0.6745620937580153,0.13406076415957002,807.5231832777396,0.1172473184615949,2,6,1,2012,2,6
2012-09-26,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.791666666700001,10.112322086,0.526542943464008,0.5803600375824909,0.7905398373399595,0.24965944287214958,3779.583120066245,0.6525167139945791,2,26,9,2012,0,6
2011-12-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,13.2307692308,10.5006959476,0.5492845523082422,0.6087044211084455,0.7936572518516427,0.2527666683398996,353.95533631165074,0.03555953542816277,2,6,12,2011,0,3
2013-02-04,ATL,Atlanta,0.3621887489465847,0.7387003640355518,SFO,San Francisco,0.5460776929914688,0.0,7.666666666669999,5.4989176424199995,0.2611135088482712,0.24366357616137388,0.7172501272718621,0.17660927492234757,4219.517597667142,0.7317491207790822,2,4,2,2013,0,6
2012-01-13,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,4.11111111111,2.93446947694,0.07696734282844533,0.056504476330759223,0.7137898727693821,0.1731603300115223,323.3318296838956,0.03004422744973377,1,13,1,2012,0,3
2012-05-17,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,11.304347826099999,8.99714491385,0.4495130509856703,0.49897194071987483,0.7959012808396587,0.2550033628814182,1054.935853740084,0.16180645703289903,1,17,5,2012,0,3
2012-02-24,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.799418501658604,12.652173913,9.48495792703,0.5193184590254974,0.5345736134935336,0.7496702141664594,0.20892339910699775,841.0684679543131,0.12328884004383246,2,24,2,2012,0,6
2012-05-19,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,13.4230769231,9.782323147080001,0.5592443809988076,0.5562759850425696,0.7287690596665982,0.18809055851940426,799.5642198340215,0.11581390539382498,1,19,5,2012,0,6
2012-09-28,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,16.0344827586,11.6050566522,0.694491985772455,0.6893031082425846,0.7237562213209339,0.18309410427342965,5258.1449040785465,0.9188063882336603,2,28,9,2012,0,6
2012-11-13,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,11.619047619000002,8.87398552217,0.46581170232277236,0.489983495879072,0.7637446555997284,0.22295183924606565,1971.1346885251635,0.32681429903939496,2,13,11,2012,0,3
2012-09-27,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.16,11.066767067799999,0.5974104445413854,0.6500175436440726,0.7815513465960451,0.24070033036033722,3779.583120066245,0.6525167139945791,2,27,9,2012,0,6
2011-10-04,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,14.2142857143,9.255057247589999,0.6002219618983173,0.5177949533538447,0.6511095551061797,0.11068487843463026,807.5231832777396,0.1172473184615949,2,4,10,2011,0,0
2012-03-09,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,14.3793103448,10.857564160899999,0.6087687705560791,0.6347494527290732,0.7550823996803454,0.2143178952838486,807.8739736741641,0.11731049597734035,2,9,3,2012,0,6
2012-11-06,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,11.0,8.70571500132,0.4337505394914697,0.4777027410429062,0.7914286364836364,0.2505453370400881,3825.7988929494127,0.6608401964752163,2,6,11,2012,0,0
2012-10-10,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,10.4736842105,8.454902726639999,0.40649206096746915,0.4593979064248934,0.8072520191284602,0.2663170021028146,1971.1346885251635,0.32681429903939496,2,10,10,2012,0,3
2013-02-11,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.3,7.42754475265,0.3457056538633504,0.38441904890535283,0.7986607260913978,0.257753789085868,2249.1880633960923,0.37689184291756184,2,11,2,2013,0,0
2012-08-14,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,17.1290322581,11.735251553900001,0.7511799184182154,0.6988050201676191,0.6851088477780535,0.14457304687665506,5360.173660023075,0.9371818152717916,2,14,8,2012,0,0
2012-02-19,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.6363636364,8.3011499751,0.4667085180707238,0.44817669050715214,0.7133800759829269,0.17275187261623404,3029.579253321205,0.5174406640701572,2,19,2,2012,0,0
2011-10-23,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.05,6.916608539179999,0.3845489857581089,0.34712979382461717,0.6882197551422885,0.14767378646509788,1864.999597204111,0.3076993190643796,2,23,10,2011,0,6
2012-09-13,DEN,Denver,0.6496383639449108,0.34459434731456895,MSP,Minneapolis,0.881461320896298,0.5675158208024074,9.47368421053,6.702971323330001,0.3547009517760116,0.33153807723348827,0.7075358619067805,0.16692675993124173,1275.4904022040619,0.20152843517238794,2,13,9,2012,0,6
2013-02-05,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,11.4444444444,10.4668789787,0.4567688102416173,0.6062363839129503,0.9145816583365615,0.37329584214541367,1986.4462899651512,0.3295719256760503,2,5,2,2013,0,5
2012-07-01,SFO,San Francisco,0.5460776929914688,0.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.3666666667,10.1045682169,0.6081139404430007,0.5797941430635472,0.7033342146317788,0.1627388454365668,487.13881467586566,0.059545942659244996,2,1,7,2012,1,7
2012-06-10,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,13.724137931,9.68023225712,0.5748366645327145,0.5488251660620878,0.7053435564250888,0.1647416198415067,353.95533631165074,0.03555953542816277,2,10,6,2012,0,3
2012-10-22,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,12.84,10.2983817499,0.5290461804066104,0.5939390834291021,0.8020546534190032,0.2611366236073941,807.8739736741641,0.11731049597734035,2,22,10,2012,0,0
2011-10-02,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,13.6206896552,9.313637440039999,0.569478963584928,0.5220702653817617,0.683786039900286,0.14325456250079316,2821.5329251956728,0.47997142230952744,2,2,10,2011,0,3
2012-03-25,DTW,Detroit,0.7581909654479757,0.7596208255651364,ORD,Chicago,0.7473928633272919,0.6710189398000861,6.0,3.89444048185,0.17479499352641312,0.12656528378280493,0.6490734136416666,0.10865539195127483,506.26018847884245,0.06298971109425822,2,25,3,2012,0,5
2012-03-09,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,13.6785714286,9.684097584789999,0.5724767248313725,0.5491072662257821,0.7079758025419154,0.16736526265221963,882.7930713454393,0.13080346078198446,2,9,3,2012,0,6
2012-04-20,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SEA,Seattle,1.0000000000000002,0.0012766862525279699,10.7272727273,8.74605662533,0.4196256915311518,0.48064696200125956,0.8153103633761475,0.2743490082349703,872.1623199440232,0.1288888574436527,2,20,4,2012,0,6
2012-02-02,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,14.222222222200001,11.1677190472,0.6006330024455774,0.6573852424125468,0.7852302455074769,0.2443672050566723,3779.583120066245,0.6525167139945791,2,2,2,2012,0,3
2012-10-17,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,10.857142857100001,8.02674102165,0.4263518096045342,0.4281497180752294,0.7393050941022603,0.19859215668829977,1986.4462899651512,0.3295719256760503,2,17,10,2012,0,0
2013-02-07,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,9.11111111111,6.37909166398,0.33592288879350185,0.30790062325280065,0.7001442070222804,0.15955926413629307,845.501645814704,0.12408725746612233,2,7,2,2013,0,6
2012-05-13,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.380952381,9.14043866823,0.401689376660167,0.5094298358889472,0.8805009726236216,0.3393265466895924,4219.517597667142,0.7317491207790822,2,13,5,2012,0,0
2012-09-03,DTW,Detroit,0.7581909654479757,0.7596208255651364,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.782608695699999,7.919805563150001,0.42249160271285713,0.4203453317662209,0.734498096579202,0.19380087048908534,156.51256917638386,0.0,2,3,9,2012,1,2
2013-02-25,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,6.076923076919999,4.03033370127,0.17877892500263923,0.1364830715400673,0.6632194698295764,0.12275521277733603,823.5052672605634,0.12012569932025531,2,25,2,2013,0,3
2011-10-19,DEN,Denver,0.6496383639449108,0.34459434731456895,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.8076923077,8.12905520104,0.5273729291869269,0.4356168332122422,0.6347010066874266,0.09432996016999728,1173.7708183524433,0.18320869017392188,2,19,10,2011,0,0
2011-09-17,BOS,Boston,0.765205407339852,1.0,SFO,San Francisco,0.5460776929914688,0.0,13.0769230769,8.4802031906,0.5413166893526825,0.4612443902508452,0.6484861263411443,0.10807002415683176,5708.968886670745,1.0000000000000002,2,17,9,2011,0,0
2012-06-29,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.407407407400001,10.6129792064,0.6102239485931986,0.6168991017130045,0.7366335181823839,0.19592931262115465,5258.1449040785465,0.9188063882336603,2,29,6,2012,0,6
2011-10-07,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,10.0555555556,7.779854998060001,0.38483671414481635,0.4101314299468689,0.7736872373727132,0.23286192440940345,1027.6848410103114,0.15689853679516363,2,7,10,2011,0,3
2011-11-20,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,11.458333333299999,8.83657993386,0.45748813120320675,0.48725355330079256,0.7711924305936617,0.23037527172592742,2249.1880633960923,0.37689184291756184,2,20,11,2011,0,5
2012-02-02,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,5.6363636363600005,4.58852323243,0.15596186291058436,0.1772209782730054,0.8140928315606865,0.27313545583421706,1054.935853740084,0.16180645703289903,1,2,2,2012,0,6
2012-01-18,ORD,Chicago,0.7473928633272919,0.6710189398000861,BOS,Boston,0.765205407339852,1.0,9.352941176469999,7.4072698789,0.3484475361147146,0.3829393437698352,0.7919722512031946,0.2510871749942404,1879.7523868796684,0.3103563034388581,2,18,1,2012,0,3
2012-08-26,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.592592592599999,10.0546937346,0.6716060039338311,0.5761541930199328,0.6448378404609764,0.1044336624352813,4912.5186714542615,0.8565589408228079,2,26,8,2012,1,0
2011-11-28,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,9.0,6.58596993616,0.330168321105447,0.32299905718370225,0.731774437351111,0.19108611334425285,2887.7278382421723,0.49189315735099653,2,28,11,2011,2,6
2012-04-07,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,9.555555555560002,7.50076248847,0.35894115954623906,0.38976264122754034,0.7849635162348674,0.24410134756940494,584.4685506498537,0.07707507398574046,2,7,4,2012,0,5
2012-03-31,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.94117647059,7.004200420419999,0.3271217852706554,0.3535224430760323,0.7833645207047137,0.2425075782405296,591.2192684676628,0.07829088144676259,2,31,3,2012,0,2
2012-10-21,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.892857142899999,8.84156549618,0.5835748196591861,0.4876174106672705,0.6364108840418414,0.09603424891390844,5258.1449040785465,0.9188063882336603,2,21,10,2012,0,3
2012-07-11,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,14.517241379300001,9.31059569084,0.6159123718249737,0.5218482717966132,0.6413474466378916,0.10095467671204139,1986.4462899651512,0.3295719256760503,2,11,7,2012,0,0
2012-07-25,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.64,8.40575199888,0.5186879585680082,0.4558107775885969,0.6650120252278481,0.12454190933789555,2016.491722110575,0.33498312216772885,2,25,7,2012,0,0
2012-12-22,BOS,Boston,0.765205407339852,1.0,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,9.8,8.410877311130001,0.3716012084598561,0.4561848342141015,0.8582527868500001,0.31715107750256255,477.88487627158105,0.05787930399067451,2,22,12,2012,2,4
2012-08-02,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,14.0,8.99382504215,0.5891238670705036,0.4987296491394525,0.6424160744392857,0.10201981178073172,1986.4462899651512,0.3295719256760503,2,2,8,2012,0,0
2012-01-22,IAH,Houston,0.1935367281207072,0.5262526896201161,ORD,Chicago,0.7473928633272919,0.6710189398000861,9.6,8.774364574380002,0.36124298662125376,0.48271293874181787,0.9139963098312502,0.37271240680936957,823.5052672605634,0.12012569932025531,2,22,1,2012,0,6
2012-10-04,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,16.1071428571,11.704191353399999,0.6982551328678435,0.6965381780280937,0.7266460263770996,0.18597446421071084,3029.579253321205,0.5174406640701572,2,4,10,2012,0,6
2011-12-27,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,8.470588235289998,5.93840937309,0.3027494985912865,0.275738654847864,0.7010622176567992,0.16047427431942785,1408.7645504937798,0.22553117209979162,2,27,12,2011,2,5
2011-11-04,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,13.5,9.51314879522,0.5632283124739978,0.536631045413939,0.7046776885348147,0.16407792829228773,2821.5329251956728,0.47997142230952744,2,4,11,2011,0,3
2011-10-17,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.799418501658604,13.6153846154,9.05572492107,0.5692042096893729,0.5032472392292966,0.6651097399648417,0.12463930470133633,841.0684679543131,0.12328884004383246,2,17,10,2011,0,6
2012-01-29,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,10.916666666700001,7.700461119260001,0.4294346137271118,0.4043370890480005,0.7053857513804416,0.16478367688569873,3779.583120066245,0.6525167139945791,2,29,1,2012,0,6
2012-12-14,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510919,0.9460042871958705,13.7857142857,10.307699901,0.5780257722426898,0.5946191427086918,0.7477088011095832,0.20696839678688195,4598.323701126353,0.799972278567049,2,14,12,2012,0,5
2013-03-04,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,10.4,7.021770656889999,0.40267587397566285,0.35480475780003473,0.6751702554701923,0.13466693813916264,2420.4928123669188,0.40774390895382934,2,4,3,2013,0,2
2012-09-15,ORD,Chicago,0.7473928633272919,0.6710189398000861,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.45,11.4637873782,0.45705653862832474,0.678992964129917,1.001204137834061,0.4596352023317364,390.6479276846078,0.042167888429941125,2,15,9,2012,0,5
2012-01-28,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,10.857142857100001,9.28593406333,0.4263518096045342,0.5200484116679271,0.8552834005732445,0.31419139645015715,4912.5186714542615,0.8565589408228079,2,28,1,2012,0,5
2012-01-15,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,10.6956521739,7.89381105452,0.41798802799726886,0.41844819502498387,0.7380392449356968,0.1973304448582125,3833.4597352605124,0.6622199177864786,2,15,1,2012,0,6
2012-05-20,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.956521739100001,8.444892274839999,0.48328986132668683,0.45866732150880674,0.706300081170234,0.16569501825468202,4912.5186714542615,0.8565589408228079,2,20,5,2012,0,3
2012-02-03,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.25,9.289920967310001,0.4466983167897225,0.5203393847396596,0.825770752649778,0.284775208482577,3390.7244973177953,0.5824830927442406,2,3,2,2012,0,7
