DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),mean(MinMaxScale),std(MinMaxScale),CV(MinMaxScale),Distance(MinMaxScale),mean(StandardScale),std(StandardScale),CV(StandardScale),Distance(StandardScale),Airports,Date(Norm),Day,Month,Year,IsHolidays
2011-10-21,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,10.0909090909,7.4444552130999995,0.10090909090900001,0.074444552131,0.6102857912878995,0.6321585903108329,0.7377388049024663,0.07377388049024663,0.38552199986122765,3779.583120066245,0.3779583120066245,0.662043040537633,0.35961464179404706,0.3552306273803123,0.1355319860989055,0.6525167139945791,-0.49453228540348226,-0.5670043505822354,-0.21496787736699594,1.215238542086762,2,0.8054794520547945,21,10,2011,0
2012-08-22,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,21.363636363599998,14.026703617599999,0.21363636363599997,0.140267036176,0.4881851421677871,0.5340512318503854,0.6565691055057984,0.06565691055057984,0.36504263250333174,4955.860857969598,0.49558608579695984,0.8680833538155205,0.9118402217619623,0.7977219319476282,0.07197092978291497,0.8643648890440983,3.4697176513348813,2.4670806495042874,-1.0404444613575912,1.9821914230192372,2,0.6420765027322405,22,8,2012,0
2011-10-03,ATL,Atlanta,0.3621887489465847,0.7387003640355518,CLT,Charlotte,0.4350230308347669,0.8065405004832809,8.444444444439998,6.861848680950001,0.08444444444439998,0.0686184868095,0.42885408444456363,0.5018722466965216,0.8125873437971384,0.08125873437971384,0.3412387338591152,388.234640924886,0.038823464092488595,0.0680043364452963,0.2789580382682997,0.31606493374221634,0.19414317021337013,0.04173325434698252,-1.0735401166652152,-0.8355566189743328,0.5462240041197227,-0.995977740013053,2,0.7561643835616438,3,10,2011,0
2012-05-28,SEA,Seattle,1.0000000000000002,0.0012766862525279699,DEN,Denver,0.6496383639449108,0.34459434731456895,10.619047619,7.499841268160001,0.10619047619,0.07499841268160001,0.454730751346596,0.4619383259916371,0.7062630790675618,0.07062630790675618,0.3931083598089732,1986.4462899651512,0.1986446289965151,0.347951850745428,0.3854869615910263,0.3589539520335694,0.11088448343165802,0.3295719256760503,-0.3088032177199307,-0.5414741687135853,-0.5350685409637385,0.04608315179308358,2,0.40710382513661203,28,5,2012,1
2011-10-07,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.27777777778,6.533223288389999,0.09277777777780001,0.0653322328839,0.6097071041017543,0.6331864904572656,0.7041797556346815,0.07041797556346815,0.3845311849723915,973.7448004122537,0.09737448004122537,0.17056404050226046,0.3197811658201168,0.29397310892314577,0.1092531081890985,0.14718391005814518,-0.7804840057473624,-0.9870363737542018,-0.5562554459726807,-0.6142152623566359,2,0.7671232876712328,7,10,2011,0
2012-11-27,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,12.8695652174,10.033146646,0.128695652174,0.10033146646,0.31866547164593967,0.3580720393888404,0.7796026110062301,0.07796026110062301,0.35539110224338233,4912.5186714542615,0.4912518671454261,0.8604914072879204,0.4957347619626546,0.5292552735001769,0.1683140187680109,0.8565589408228079,0.48263030420088354,0.6262520207580997,0.21077709781764922,1.9539315879966845,2,0.907103825136612,27,11,2012,2
2012-05-25,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.765205407339852,1.0,11.5714285714,10.2204277238,0.115714285714,0.102204277238,0.5783795730414355,0.587136563877221,0.8832468403305759,0.08832468403305758,0.39338316548774105,356.2123684197035,0.035621236841970355,0.062395219783275634,0.43214196450794834,0.5418452341555421,0.2494740667400822,0.035966027974703205,0.026118051904490684,0.712579165228148,1.2648143187132947,-1.0168568005958287,2,0.3989071038251366,25,5,2012,1
2012-09-12,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.125,7.570777150770001,0.09125,0.0757077715077,0.6520203296328912,0.5482819383265225,0.8296742083035618,0.08296742083035617,0.47489669677986185,860.1757255797753,0.08601757255797753,0.15067094297677935,0.3122969257689013,0.36372261303020914,0.20752327590834163,0.12673006614862148,-0.8342109594159872,-0.5087762995101445,0.7199933620046619,-0.6882642104246829,2,0.6994535519125683,12,9,2012,0
2012-10-02,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,11.55,9.58878182264,0.1155,0.0958878182264,0.5045076307668489,0.4037833635660565,0.8301975604017315,0.08301975604017316,0.498954873824478,2571.4703686921193,0.2571470368692119,0.4504264114481282,0.43109222694373833,0.49938287150180116,0.20793309401081228,0.43493503801314476,0.01858232334813972,0.4214222175861408,0.7253157286689794,0.4275286966133672,1,0.7540983606557377,2,10,2012,0
2012-03-09,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.565217391300001,9.82032255977,0.12565217391300001,0.0982032255977,0.3543978797090225,0.3590076512869735,0.7815481621964988,0.07815481621964988,0.3942115655626091,1560.8617188022472,0.15608617188022472,0.2734051892359292,0.4808254458127757,0.514948185439678,0.16983750954954002,0.25292394380503647,0.37560111586193773,0.5281508358732951,0.2305628918080086,-0.23140515085523156,1,0.1885245901639344,9,3,2012,0
2012-08-19,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,EWR,Newark,0.6880043406485579,0.9384172867013378,15.9375,11.763633134200001,0.159375,0.11763633134200001,0.6033168946276604,0.6594865562834585,0.7381103143027452,0.07381103143027452,0.3653267651997846,4912.5186714542615,0.4912518671454261,0.8604914072879204,0.6460259935023349,0.6455871371193375,0.13582290167563627,0.8565589408228079,1.5615227473182862,1.4239191360116843,-0.2111897149130005,1.9539315879966845,2,0.6338797814207651,19,8,2012,1
2011-10-18,BOS,Boston,0.765205407339852,1.0,EWR,Newark,0.6880043406485579,0.9384172867013378,11.409090909100001,8.31899198855,0.11409090909100002,0.0831899198855,0.4702736389302426,0.422124326970647,0.7291546762866699,0.07291546762866699,0.44488955046515677,356.2123684197035,0.035621236841970355,0.062395219783275634,0.42418940719456805,0.4140213163485995,0.12881006540155293,0.035966027974703205,-0.030970800858012484,-0.1638869430710189,-0.30226642866105785,-1.0168568005958287,2,0.7972602739726027,18,10,2011,0
2013-01-02,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,13.333333333299999,10.5528346353,0.133333333333,0.105528346353,0.35614447743643957,0.38374938815509435,0.7914625976494787,0.07914625976494787,0.3706128468322486,1560.8617188022472,0.15608617188022472,0.2734051892359292,0.5184537199022947,0.5641912713874809,0.17760114542416017,0.25292394380503647,0.6457224006956027,0.8658020097834728,0.3313903479986008,-0.23140515085523156,1,0.005479452054794521,2,1,2013,2
2013-02-02,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,7.533333333330001,5.26262653959,0.0753333333333,0.052626265395900006,0.3353241261062502,0.3199792692409445,0.6985787441936719,0.0698578744193672,0.4184898319859094,1013.6221962809236,0.10136221962809236,0.1775490839768843,0.23432475214539145,0.20855730897078742,0.10486715867499774,0.1543658478507986,-1.3939481312657784,-1.5727174814524796,-0.6132164033937773,-0.5882145291453831,2,0.09041095890410959,2,2,2013,0
2012-07-13,ORD,Chicago,0.7473928633272919,0.6710189398000861,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.8,7.964394449510001,0.098,0.07964394449510001,0.41131899541566636,0.42717366102542725,0.8126933111744898,0.08126933111744898,0.3845176247035572,390.6479276846078,0.03906479276846078,0.06842705494449085,0.3453636590856085,0.39018351534143936,0.19422614943455196,0.042167888429941125,-0.5968355095744259,-0.32733854929319095,0.5473016672048484,-0.9944042364320161,2,0.5327868852459017,13,7,2012,1
2011-11-21,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.5454545455,8.57308786248,0.115454545455,0.0857308786248,0.5549550873535424,0.5160993191815574,0.7425509172197536,0.07425509172197536,0.4294044116991455,2567.4154543705886,0.25674154543705885,0.4497161405739957,0.43086955534113863,0.4311028981776279,0.13930017723761168,0.43420474603250286,0.01698383548640346,-0.046761542706635115,-0.16602983685459705,0.4248848242347437,2,0.8904109589041096,21,11,2011,0
2012-02-16,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LGA,New York,0.6919176200316315,0.9441805859593362,8.944444444439998,7.34424322151,0.08944444444439999,0.0734424322151,0.49963752004310563,0.5905286343630393,0.8210955154487312,0.08210955154487312,0.3378749809161725,1181.3369431650299,0.11813369431650299,0.20692649874536995,0.3034519147991939,0.34849388148940486,0.20080561175883194,0.18457135281905562,-0.8977064501159107,-0.6131970315366866,0.6327500911098977,-0.47886169167104603,1,0.1284153005464481,16,2,2012,0
2012-12-07,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,7.0,5.4160256030900005,0.07,0.0541602560309,0.4021458346347713,0.3910857735167579,0.7737179432985715,0.07737179432985715,0.4106326785475981,1275.4904022040619,0.1275490402204062,0.2234186991598547,0.20819795051260087,0.21886955298775804,0.1637059482891552,0.20152843517238794,-1.581504042250531,-1.502008239109927,0.1509314234669419,-0.4174720518497095,2,0.9344262295081968,7,12,2012,0
2012-12-17,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,7.117647058819999,5.06066143085,0.0711764705882,0.0506066143085,0.43297537342245856,0.4676945668125237,0.7110020192106832,0.07110020192106832,0.36969435730800604,1027.6848410103114,0.10276848410103114,0.18001233872718098,0.2139612155785207,0.19498021510384286,0.11459537608684767,0.15689853679516363,-1.5401314148284069,-1.6658132246258834,-0.4868746441012805,-0.5790454481186876,2,0.9617486338797814,17,12,2012,0
2011-10-03,EWR,Newark,0.6880043406485579,0.9384172867013378,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.1875,5.7760280470200005,0.071875,0.05776028047020001,0.7081558144779971,0.5294226756307334,0.8036212934984348,0.08036212934984348,0.5341561562012098,1148.3068853131601,0.11483068853131602,0.20114085539933804,0.2173831542116862,0.24307069844332949,0.18712218045729256,0.1786226238308058,-1.515566417294542,-1.336065243951045,0.4550413999278253,-0.5003978452600883,2,0.7561643835616438,3,10,2011,0
2011-09-17,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.208333333299999,8.187897573039999,0.12208333333299999,0.08187897573039998,0.7538519237542181,0.670026431718711,0.6706810298754148,0.06706810298754148,0.4492996323921725,2679.014872379074,0.2679014872379074,0.46926422714161514,0.46334249770778263,0.4052085011256352,0.08302146743737626,0.4543038538196032,0.2500966509596677,-0.2243148660619041,-0.8969295388095009,0.49764952290578823,2,0.7123287671232876,17,9,2011,0
2012-10-04,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,11.9,10.5775332912,0.11900000000000001,0.105775332912,0.5518562390901598,0.5067994637055132,0.8888683437983192,0.08888683437983193,0.4348422772824354,1408.7645504937798,0.14087645504937799,0.2467633960631581,0.4482379405153642,0.5658516372379673,0.25387606281927977,0.22553117209979162,0.14166588993265272,0.8771868462076431,1.321983675184197,-0.3305750642668166,2,0.7595628415300546,4,10,2012,0
2012-11-02,MSP,Minneapolis,0.881461320896298,0.5675158208024074,DEN,Denver,0.6496383639449108,0.34459434731456895,10.0,9.2951600309,0.1,0.092951600309,0.4584544115035218,0.4554625550665207,0.92951600309,0.092951600309,0.40196239871161865,1275.4904022040619,0.1275490402204062,0.2234186991598547,0.35516120969796616,0.4796441619162436,0.2857057748984867,0.20152843517238794,-0.5265020429547044,0.2860773598308774,1.7353607258412014,-0.4174720518497095,2,0.8387978142076503,2,11,2012,0
2011-09-29,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,11.6818181818,9.45861342721,0.11681818181800001,0.0945861342721,0.6870434526163797,0.5007929515423355,0.8096867525250734,0.08096867525250734,0.5478579255777165,1527.9398870021992,0.15279398870021993,0.2676385030875928,0.4375497034828106,0.4906323079302597,0.19187182208021492,0.24699470637973342,0.06493847179565329,0.3614211432132127,0.516725679096784,-0.25287073923712766,2,0.7452054794520548,29,9,2011,0
2012-06-11,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.3684210526,10.1061616316,0.113684210526,0.101061616316,0.624566899180011,0.4554625550665207,0.8889679213006174,0.08889679213006174,0.5476060490440855,2249.1880633960923,0.22491880633960923,0.39397448261585005,0.42219708230728764,0.5341637020865273,0.2539540383603798,0.37689184291756184,-0.04527306083087096,0.6599082517260827,1.3229963547561354,0.21739520980529145,2,0.4453551912568306,11,6,2012,0
2012-03-31,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.619047619,7.31762386623,0.10619047619,0.0731762386623,0.5778000757213507,0.441311796377344,0.6891035927870812,0.06891035927870812,0.5228462641729023,2249.1880633960923,0.22491880633960923,0.39397448261585005,0.3854869615910263,0.3467043967236012,0.09744751025159148,0.37689184291756184,-0.3088032177199307,-0.625467213639174,-0.7095764450601045,0.21739520980529145,2,0.24863387978142076,31,3,2012,0
2013-02-27,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,BOS,Boston,0.765205407339852,1.0,8.2,6.31551377844,0.08199999999999999,0.0631551377844,0.262515894998546,0.30220264317209905,0.7701846071268293,0.07701846071268294,0.34689600410522153,2887.7278382421723,0.2887727838242172,0.5058230121002089,0.26698325418674695,0.27933759850870643,0.16093912050656212,0.49189315735099653,-1.1595032425322007,-1.0873894929199708,0.11499823294363411,0.6337338891218703,2,0.1589041095890411,27,2,2013,0
2012-06-19,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,13.48,9.3724774384,0.1348,0.09372477438400001,0.35833518655062035,0.3656905934181605,0.6952876437982196,0.06952876437982196,0.3913070005910587,3833.4597352605124,0.38334597352605126,0.6714802289798503,0.5256385903529899,0.4848418205896915,0.10229001696901885,0.6622199177864786,0.6973002762284549,0.3217167906036437,-0.6466861135467215,1.2503670018940398,2,0.4672131147540984,19,6,2012,0
2011-10-07,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,12.458333333299999,8.72766300044,0.124583333333,0.0872766300044,0.28336032953679513,0.29911894273150574,0.7005482007060885,0.07005482007060884,0.37830064613425296,584.4685506498537,0.05844685506498537,0.10237725274952299,0.4755894359732297,0.44149420373863235,0.10640936884982988,0.07707507398574046,0.3380134842343199,0.0244898107290861,-0.5931874979491136,-0.8680299284116291,2,0.7671232876712328,7,10,2011,0
2012-10-16,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,14.416666666700001,10.977909307000001,0.144166666667,0.10977909307000001,0.45191343429576375,0.36529989833996634,0.7614734779404359,0.07614734779404359,0.49402354976414287,2821.5329251956728,0.2821532925195673,0.49422811390396004,0.5715237857224982,0.5927668939498969,0.15411775025500551,0.47997142230952744,1.0266953449092078,1.0617400245870396,0.02640811597961759,0.5905736918077742,2,0.7923497267759563,16,10,2012,0
2012-06-08,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.48,8.261961026289999,0.12480000000000001,0.08261961026289999,0.5475134980183226,0.5200240288370679,0.6620161078758012,0.06620161078758012,0.4204490447030498,3029.579253321205,0.3029579253321205,0.5306701286102019,0.47665083729120156,0.41018741289489447,0.0762362803628297,0.5174406640701572,0.34563294312984594,-0.19017534431325564,-0.985049739647396,0.72622339899998,2,0.4371584699453552,8,6,2012,0
2011-12-09,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.1363636364,9.55333626364,0.12136363636400001,0.0955333626364,0.5915545860576762,0.5974977973574073,0.7871662838930722,0.07871662838930722,0.3953670463174498,807.5231832777396,0.08075231832777396,0.14144816678947722,0.4598168639681138,0.4970000456527638,0.1742368574860269,0.1172473184615949,0.22478725958693005,0.4050836000997427,0.287697856468494,-0.7225945541060518,2,0.9397260273972603,9,12,2011,0
2011-12-13,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SEA,Seattle,1.0000000000000002,0.0012766862525279699,8.647058823530001,6.2343922766199995,0.08647058823530002,0.062343922766199995,0.2685878716000657,0.27895628600508093,0.7209841408335562,0.07209841408335563,0.38449632809405015,872.1623199440232,0.08721623199440233,0.15277055055954866,0.2888836614379283,0.273884209793651,0.12241201455342487,0.1288888574436527,-1.0022872583232034,-1.124782419581366,-0.38535883562255463,-0.6804487491743364,2,0.9506849315068493,13,12,2011,0
2012-03-16,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.222222222200001,9.75993904983,0.132222222222,0.0975993904983,0.5758684681332816,0.6203948441852708,0.7381466508287196,0.07381466508287196,0.37067822143296536,2377.1599998508937,0.23771599998508935,0.41639042829626693,0.513010636229307,0.5108889071436118,0.13585135549511507,0.3999396489942337,0.6066482525774433,0.5003170790013612,-0.21082018106529207,0.3008350660398075,2,0.20765027322404372,16,3,2012,0
2011-11-08,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.6496383639449108,0.34459434731456895,11.142857142899999,7.970481254510001,0.11142857142899999,0.0797048125451,0.5459259974535234,0.5312009193651843,0.715299599760967,0.07152995997609671,0.4104090316541131,1971.1346885251635,0.19711346885251635,0.34526982501644965,0.41114721319925235,0.3905927004890639,0.11796065600545624,0.32681429903939496,-0.12459651939836601,-0.3245328387496136,-0.4431692695780091,0.03609972997212815,2,0.8547945205479452,8,11,2011,0
