DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),Airports,Day,Month,Year,IsHolidays
2012-06-19,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,13.48,9.3724774384,0.1348,0.09372477438400001,0.35833518655062035,0.3656905934181605,0.6952876437982196,0.06952876437982196,0.3913070005910587,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,19,6,2012,0
2011-10-07,SEA,Seattle,1.0000000000000002,0.0012766862525279699,SFO,San Francisco,0.5460776929914688,0.0,12.458333333299999,8.72766300044,0.124583333333,0.0872766300044,0.28336032953679513,0.29911894273150574,0.7005482007060885,0.07005482007060884,0.37830064613425296,584.4685506498537,0.05844685506498537,0.10237725274952299,2,7,10,2011,0
2012-10-16,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,14.416666666700001,10.977909307000001,0.144166666667,0.10977909307000001,0.45191343429576375,0.36529989833996634,0.7614734779404359,0.07614734779404359,0.49402354976414287,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,16,10,2012,0
2012-06-08,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.48,8.261961026289999,0.12480000000000001,0.08261961026289999,0.5475134980183226,0.5200240288370679,0.6620161078758012,0.06620161078758012,0.4204490447030498,3029.579253321205,0.3029579253321205,0.5306701286102019,2,8,6,2012,0
2011-12-09,SFO,San Francisco,0.5460776929914688,0.0,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.1363636364,9.55333626364,0.12136363636400001,0.0955333626364,0.5915545860576762,0.5974977973574073,0.7871662838930722,0.07871662838930722,0.3953670463174498,807.5231832777396,0.08075231832777396,0.14144816678947722,2,9,12,2011,0
2011-12-13,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SEA,Seattle,1.0000000000000002,0.0012766862525279699,8.647058823530001,6.2343922766199995,0.08647058823530002,0.062343922766199995,0.2685878716000657,0.27895628600508093,0.7209841408335562,0.07209841408335563,0.38449632809405015,872.1623199440232,0.08721623199440233,0.15277055055954866,2,13,12,2011,0
2012-03-16,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.222222222200001,9.75993904983,0.132222222222,0.0975993904983,0.5758684681332816,0.6203948441852708,0.7381466508287196,0.07381466508287196,0.37067822143296536,2377.1599998508937,0.23771599998508935,0.41639042829626693,2,16,3,2012,0
2011-11-08,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.6496383639449108,0.34459434731456895,11.142857142899999,7.970481254510001,0.11142857142899999,0.0797048125451,0.5459259974535234,0.5312009193651843,0.715299599760967,0.07152995997609671,0.4104090316541131,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,8,11,2011,0
2012-12-01,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,11.7368421053,10.9536503569,0.117368421053,0.10953650356900001,0.36249163293114145,0.41660792951582226,0.9332706582082814,0.09332706582082814,0.3474660730168973,2571.4703686921193,0.2571470368692119,0.4504264114481282,1,1,12,2012,2
2012-08-23,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,10.210526315800001,7.480188257939999,0.102105263158,0.07480188257939999,0.5583438598661162,0.4680732668698809,0.7325957572201724,0.07325957572201724,0.47635404549072263,2679.014872379074,0.2679014872379074,0.46926422714161514,2,23,8,2012,0
2012-10-31,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,11.5263157895,9.26383902334,0.115263157895,0.0926383902334,0.5272859194466993,0.5432452276055484,0.8037120613838271,0.08037120613838271,0.3876075301903224,1054.935853740084,0.1054935853740084,0.1847857073110242,1,31,10,2012,0
2012-03-02,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SFO,San Francisco,0.5460776929914688,0.0,13.0,10.5751280528,0.13,0.10575128052800001,0.6143477630317954,0.49741428844946883,0.8134713886769231,0.08134713886769232,0.49321693051097754,487.13881467586566,0.04871388146758657,0.08532868620342869,2,2,3,2012,0
2012-07-05,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,11.791666666700001,8.987813811010001,0.11791666666700001,0.08987813811010001,0.2859445674892666,0.32648678414128557,0.7622174256665379,0.07622174256665379,0.34975038006951614,473.55355045901877,0.047355355045901874,0.0829490508460587,2,5,7,2012,1
2012-07-13,CLT,Charlotte,0.4350230308347669,0.8065405004832809,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.0,8.32466215531,0.1,0.08324662155309999,0.6567528374524036,0.5036710719549375,0.832466215531,0.0832466215531,0.5207111782643465,388.234640924886,0.038823464092488595,0.0680043364452963,2,13,7,2012,1
2011-09-20,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.7619047619,8.50825929262,0.11761904761900001,0.0850825929262,0.5195279158200086,0.5450440528639643,0.723374271842479,0.0723374271842479,0.3806442155512934,2679.014872379074,0.2679014872379074,0.46926422714161514,2,20,9,2011,0
2012-04-02,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,12.0454545455,10.2700548185,0.120454545455,0.102700548185,0.6719428716664322,0.6077261945099282,0.8526083245514996,0.08526083245514995,0.44153623124601604,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,2,4,2012,0
2011-11-06,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.041666666700001,8.045950462230001,0.12041666666700002,0.08045950462230002,0.67910509110035,0.4839786691407333,0.6681758169307456,0.06681758169307456,0.5603414073275796,353.95533631165074,0.03539553363116507,0.06199987131442647,2,6,11,2011,0
2011-12-09,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,13.44,9.66988452189,0.1344,0.09669884521889999,0.6779395211922301,0.682654185022688,0.7194854554977679,0.07194854554977678,0.3965812218832018,2016.491722110575,0.2016491722110575,0.35321469816005896,2,9,12,2011,0
2011-10-15,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,14.5483870968,9.68448487592,0.145483870968,0.0968448487592,0.503330445584399,0.5508722466965691,0.6656741267250277,0.06656741267250277,0.364875127089004,353.95533631165074,0.03539553363116507,0.06199987131442647,2,15,10,2011,0
2012-09-11,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,8.947368421050001,7.0826367046500005,0.0894736842105,0.0708263670465,0.29642217998444226,0.34537444933954176,0.7915888081669975,0.07915888081669975,0.3427381456070114,1503.038669073009,0.1503038669073009,0.26327673156220766,2,11,9,2012,0
2011-09-09,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.765205407339852,1.0,11.5454545455,7.932616650660001,0.115454545455,0.07932616650660002,0.6023833885838042,0.4291785436646538,0.6870770327316258,0.06870770327316258,0.5605017032827598,356.2123684197035,0.035621236841970355,0.062395219783275634,2,9,9,2011,0
2012-09-14,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.833333333299999,11.0830200457,0.15833333333299998,0.110830200457,0.4016129592914372,0.35976505139521214,0.6999802134141052,0.06999802134141052,0.44579038481367356,3390.7244973177953,0.3390724497317795,0.5939294055769742,2,14,9,2012,0
2013-02-14,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,9.823529411760001,8.61129559153,0.09823529411760001,0.08611295591530001,0.353494520698627,0.325058305260923,0.8765989524316175,0.08765989524316174,0.43427354202991164,390.6479276846078,0.03906479276846078,0.06842705494449085,2,14,2,2013,0
2013-02-13,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.588235294119999,6.91066950021,0.09588235294119998,0.0691066950021,0.5725506083241293,0.5278734481394544,0.7207446718008662,0.07207446718008662,0.4331377278576224,860.1757255797753,0.08601757255797753,0.15067094297677935,2,13,2,2013,0
2012-02-22,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.52380952381,7.089563086810001,0.09523809523809999,0.07089563086810001,0.44830427378491944,0.44466960352466006,0.7444041241150129,0.07444041241150129,0.4026033526709228,353.95533631165074,0.03539553363116507,0.06199987131442647,2,22,2,2012,0
2013-02-09,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.4,7.49315477093,0.10400000000000001,0.07493154770930001,0.6680401033885324,0.7283501492104856,0.7204956510509616,0.07204956510509616,0.36627246586436824,973.7448004122537,0.09737448004122537,0.17056404050226046,2,9,2,2013,0
2012-03-02,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,3.11111111111,2.57120810342,0.0311111111111,0.0257120810342,0.5935967308757397,0.5522393538933106,0.8264597475281523,0.08264597475281524,0.42924584447580066,323.3318296838956,0.03233318296838956,0.0566357666511037,1,2,3,2012,0
2011-12-23,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,11.2727272727,8.08986325261,0.11272727272699999,0.0808986325261,0.6163944080702304,0.5711962046782628,0.7176491595074621,0.07176491595074622,0.43093853238530716,845.501645814704,0.0845501645814704,0.14810058744386828,2,23,12,2011,2
2012-12-03,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,9.588235294119999,7.984820157100001,0.09588235294119998,0.079848201571,0.3227883277585153,0.33098384728387137,0.8327726544212682,0.08327726544212682,0.3894511345780394,823.5052672605634,0.08235052672605635,0.14424763623835418,2,3,12,2012,2
2012-05-17,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,12.6153846154,9.78192996531,0.126153846154,0.0978192996531,0.1722543520224486,0.17748409202166096,0.7753968874931398,0.07753968874931398,0.3875722920506141,1560.8617188022472,0.15608617188022472,0.2734051892359292,1,17,5,2012,0
2012-09-26,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,14.4285714286,9.7275042341,0.144285714286,0.097275042341,0.528135453227953,0.4880291131977416,0.674183461767972,0.06741834617679719,0.4321569910542975,5258.1449040785465,0.5258144904078547,0.921032327983994,2,26,9,2012,0
2011-09-23,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.352941176469999,5.689257162300001,0.0835294117647,0.05689257162300001,0.5567702422941734,0.5462171997688113,0.681108251824696,0.06811082518246961,0.40705453281268883,390.6479276846078,0.03906479276846078,0.06842705494449085,2,23,9,2011,0
2013-01-02,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,16.3793103448,12.5026105648,0.163793103448,0.12502610564799999,0.5742256814105956,0.5794984750947466,0.763317276589075,0.0763317276589075,0.3957056629771084,5258.1449040785465,0.5258144904078547,0.921032327983994,2,2,1,2013,2
2012-11-08,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,9.444444444439998,6.98925412348,0.09444444444439998,0.0698925412348,0.6812207554099534,0.6922375816494813,0.7400386718982308,0.07400386718982307,0.39298380137409844,3779.583120066245,0.3779583120066245,0.662043040537633,2,8,11,2012,0
2012-06-11,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,11.0,6.782329983130001,0.11,0.06782329983130002,0.5209059552297527,0.5016152716577549,0.6165754530118183,0.061657545301181824,0.41469664673686124,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,11,6,2012,0
2012-02-03,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.055555555560002,6.1210554859,0.08055555555560001,0.061210554859,0.6496229745197788,0.6113127753309889,0.7598551637664772,0.07598551637664772,0.4243652905584713,4219.517597667142,0.4219517597667142,0.7391032744142008,2,3,2,2012,0
2012-01-18,DTW,Detroit,0.7581909654479757,0.7596208255651364,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.95,10.8116652401,0.1195,0.108116652401,0.5432749945576886,0.6136563876664097,0.9047418610962343,0.09047418610962343,0.3535382502268843,156.51256917638386,0.015651256917638388,0.027415207944434267,2,18,1,2012,0
2012-10-30,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,10.9444444444,8.947377020980001,0.109444444444,0.08947377020980002,0.637342693040467,0.6207807990272095,0.817526834407584,0.0817526834407584,0.4099932311952836,2571.4703686921193,0.2571470368692119,0.4504264114481282,1,30,10,2012,0
2012-08-14,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,10.714285714299999,8.149496040510002,0.107142857143,0.08149496040510001,0.5110284186728817,0.47488986784186993,0.7606196304465861,0.0760619630446586,0.42972844297492335,1402.5714537480035,0.14025714537480036,0.24567859478490348,2,14,8,2012,0
2011-10-20,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.765205407339852,1.0,10.0555555556,7.61169550736,0.100555555556,0.0761169550736,0.49630565321432546,0.4521678645947113,0.7569641940987538,0.07569641940987538,0.4383201937318435,356.2123684197035,0.035621236841970355,0.062395219783275634,2,20,10,2011,0
2011-12-17,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,8.11764705882,5.26643087087,0.08117647058819999,0.0526643087087,0.43599939223754414,0.4014977973572173,0.6487632232233981,0.06487632232233981,0.43365530948357883,1148.3068853131601,0.11483068853131602,0.20114085539933804,2,17,12,2011,0
2012-09-25,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.052631578900002,9.24045263568,0.11052631578900002,0.0924045263568,0.6888632402288264,0.7394912604825669,0.836040952755583,0.0836040952755583,0.37199912266517277,591.2192684676628,0.05912192684676628,0.1035597285961808,2,25,9,2012,0
2012-02-01,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.5555555556,10.511742578,0.10555555555599999,0.10511742578,0.4872803146322358,0.5023628354045397,0.9958492968589648,0.09958492968589648,0.38734978135683634,2679.014872379074,0.2679014872379074,0.46926422714161514,2,1,2,2012,0
2012-03-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.333333333299999,13.4645504064,0.143333333333,0.134645504064,0.40600726348388116,0.43387665198279934,0.9393872376579987,0.09393872376579987,0.37368827733591053,390.6479276846078,0.03906479276846078,0.06842705494449085,2,6,3,2012,0
2013-02-20,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,11.1,9.17031825195,0.111,0.0917031825195,0.39346668656757405,0.40899605842856374,0.826154797472973,0.0826154797472973,0.384176500912357,5403.554833417769,0.540355483341777,0.9465027644543564,2,20,2,2013,0
2012-11-21,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,13.851851851900001,9.88278886092,0.13851851851900002,0.0988278886092,0.6144093405440528,0.4940773372477035,0.7134633669623328,0.07134633669623328,0.49659784078146635,797.0463706295586,0.07970463706295586,0.1396130170704724,1,21,11,2012,0
2012-07-25,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,13.0,8.461678320519999,0.13,0.0846167832052,0.5931415761338065,0.6202349486070328,0.6508983323476922,0.06508983323476922,0.38189509832192436,1986.4462899651512,0.1986446289965151,0.347951850745428,2,25,7,2012,0
2011-11-19,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.7307692308,8.06750366499,0.127307692308,0.0806750366499,0.5682329115979776,0.5924958225723803,0.6337011942272901,0.06337011942272901,0.38298612697623236,2249.1880633960923,0.22491880633960923,0.39397448261585005,2,19,11,2011,0
2012-09-11,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.2380952381,10.5257054961,0.122380952381,0.105257054961,0.6045184961537448,0.5543259911899645,0.8600771027938289,0.08600771027938289,0.4354981378054626,3029.579253321205,0.3029579253321205,0.5306701286102019,2,11,9,2012,0
2013-03-01,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,8.588235294119999,6.25558573926,0.08588235294119999,0.0625558573926,0.5467136716920467,0.5880297736611866,0.728390120324595,0.0728390120324595,0.3712808669141633,1560.8617188022472,0.15608617188022472,0.2734051892359292,1,1,3,2013,0
2012-08-06,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,14.703703703699999,10.9327131365,0.147037037037,0.109327131365,0.22860497509437222,0.2590308370046563,0.7435346465631597,0.07435346465631597,0.35243266993715716,5360.173660023075,0.5360173660023075,0.9389039888688071,2,6,8,2012,0
2012-10-15,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,9.85,6.54759899746,0.09849999999999999,0.0654759899746,0.5684598076411576,0.5905286343630393,0.6647308626862944,0.06647308626862944,0.38441537905679446,2567.4154543705886,0.25674154543705885,0.4497161405739957,2,15,10,2012,0
2011-09-14,MIA,Miami,0.0,0.8192441545511606,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.956521739100001,8.09869945154,0.10956521739100002,0.0809869945154,0.5133964856635196,0.4631157388882903,0.7391670134362595,0.07391670134362595,0.4426956984417823,473.55355045901877,0.047355355045901874,0.0829490508460587,2,14,9,2011,0
