DateOfDeparture,Departure,CityDeparture,Arrival,CityArrival,WeeksToDeparture,std_wtd,Distance,CV,x-std,x+std,variance,PAX
2012-07-02,SFO,San Francisco,LAS,Las Vegas,13.2692307692,8.68818826825,807.5231832777396,65.47620144203589,-4.1071457673000005,30.6456073057,75.48461538455693,0
2012-11-18,LAX,Los Angeles,SEA,Seattle,10.913043478299999,8.10113933333,872.1623199440232,74.2335476756661,-5.289235188360001,27.115322144959997,65.62845849802643,0
2012-06-19,DFW,Dallas-Fort Worth,LAS,Las Vegas,10.285714285700001,6.66440437806,2016.491722110575,64.79282034233998,-3.04309447042,23.61452304182,44.4142857143053,0
2011-09-24,DFW,Dallas-Fort Worth,LAX,Los Angeles,12.958333333299999,8.69522190965,2377.1599998508937,67.10139094280927,-4.432110486000001,30.3487771526,75.60688405805739,0
2012-02-09,EWR,Newark,MCO,Orlando,9.75,6.4226162893300005,841.0684679543131,65.8729875828718,-3.095232578660001,22.595232578660003,41.249999999967066,0
2011-09-30,LAS,Las Vegas,DEN,Denver,11.8181818182,8.505664015599999,1173.7708183524433,71.97100320881235,-5.193146212999999,28.829509849399997,72.3463203462727,0
2012-08-19,DTW,Detroit,ATL,Atlanta,12.333333333299999,10.8734485817,156.51256917638386,88.16309660861667,-9.413563830100001,34.0802304967,118.23188405887375,0
2012-04-10,MSP,Minneapolis,ATL,Atlanta,12.666666666700001,13.5386157951,973.7448004122535,106.88380890840293,-14.410564923499999,39.7438982569,183.2941176473312,0
2012-11-13,MCO,Orlando,EWR,Newark,20.371428571400003,14.181773128800002,841.0684679543131,69.61599712604433,-7.9921176862,48.73497482900001,201.12268907675377,0
2012-08-24,LAS,Las Vegas,ORD,Chicago,16.6206896552,11.4935192705,3029.5792533212048,69.15187942820474,-6.366348885800001,39.6077281962,132.10098522135485,0
2012-05-04,CLT,Charlotte,ATL,Atlanta,7.8823529411800015,6.440907864400001,388.23464092488604,81.7130102199634,-4.99946278762,20.764168669980002,41.485294117689776,0
2012-12-20,PHL,Philadelphia,BOS,Boston,6.57142857143,6.16084766538,477.88487627158105,93.75202969054483,-5.7502667593300005,18.893123902190002,37.9560439560182,0
2012-07-20,EWR,Newark,MCO,Orlando,15.9677419355,10.6692201245,841.0684679543131,66.81733815336686,-5.370698313500002,37.3061821845,113.83225806503582,0
2012-10-07,MCO,Orlando,PHL,Philadelphia,17.0303030303,11.326089485399999,719.5833211080045,66.50550765449582,-5.621875940499997,39.6824820011,128.2803030312884,0
2012-04-16,SEA,Seattle,DEN,Denver,9.944444444439998,7.73435591616,1986.4462899651514,77.77564608432527,-5.524267387880002,25.41315627676,59.82026143783919,0
2012-04-02,DEN,Denver,ATL,Atlanta,10.380952381,8.851419041469999,2249.1880633960927,85.2659632431272,-7.321885701939998,28.083790463939998,78.34761904769768,0
2011-11-18,ORD,Chicago,LAS,Las Vegas,10.619047619,7.71671037733,3029.5792533212048,72.66857306038416,-4.81437313566,26.05246837366,59.54761904759251,0
2012-09-18,MIA,Miami,ATL,Atlanta,11.0952380952,9.80257497755,473.55355045901877,88.34938820998146,-8.5099118599,30.7003880503,96.09047619048938,0
2012-11-26,LAS,Las Vegas,SFO,San Francisco,11.086956521700001,8.74857413566,807.5231832777396,78.90870789054516,-6.410191749619999,28.584104793020003,76.53754940713912,0
2013-01-10,DEN,Denver,SEA,Seattle,8.95,6.723681635599999,1986.4462899651514,75.12493447597765,-4.497363271199999,22.3973632712,45.207894736904684,0
2012-04-26,JFK,New York,MIA,Miami,11.92,8.943899224239997,807.8739736741642,75.03271161275165,-5.967798448479995,29.807798448479993,79.99333333336082,0
2011-10-31,DTW,Detroit,LGA,New York,8.3125,6.6705197198800015,1054.935853740084,80.2468537729925,-5.028539439760003,21.653539439760003,44.49583333330797,0
2012-10-06,ORD,Chicago,MSP,Minneapolis,11.5238095238,8.80124450075,591.2192684676627,76.37443575037304,-6.0786794777,29.1262985253,77.46190476198213,0
2013-01-29,LAX,Los Angeles,SEA,Seattle,10.782608695699999,7.80417441757,872.1623199440232,72.3774240335943,-4.825740139440001,26.390957530839998,60.90513833985404,0
2011-11-13,DFW,Dallas-Fort Worth,DEN,Denver,10.2631578947,8.5559732563,860.1757255797752,83.36589326681208,-6.848788617899999,27.3751044073,73.20467836252082,0
2012-01-16,DFW,Dallas-Fort Worth,PHL,Philadelphia,9.3125,8.569082020069999,2420.4928123669188,92.01698813497985,-7.825664040139998,26.450664040139998,73.42916666668694,0
2011-11-21,DFW,Dallas-Fort Worth,LAX,Los Angeles,10.7727272727,9.1699915261,2377.1599998508937,85.12228420873872,-7.567255779500002,29.1127103249,84.08874458874581,0
2012-06-12,ATL,Atlanta,CLT,Charlotte,7.533333333330001,5.152900246690001,388.23464092488604,68.40133070830461,-2.7724671600500006,17.839133826710004,26.55238095233787,0
2012-06-01,DFW,Dallas-Fort Worth,LAS,Las Vegas,14.461538461500002,10.6629480698,2016.491722110575,73.73315154668546,-6.864357678099999,35.7874346011,113.69846153925155,0
2012-01-26,MIA,Miami,LGA,New York,9.29411764706,7.53130720628,799.5642198340214,81.0330522194581,-5.7684967655,24.35673205962,56.720588235365064,0
2012-05-19,DFW,Dallas-Fort Worth,SFO,San Francisco,11.2608695652,7.206167757899999,2821.532925195673,63.992995533573726,-3.1514659505999987,25.673205081,51.928853754997505,0
2012-10-12,ORD,Chicago,PHX,Phoenix,11.4285714286,8.680849201380001,2679.014872379074,75.95743051188512,-5.933126974160002,28.79026983136,75.3571428570998,0
2012-06-08,DFW,Dallas-Fort Worth,PHL,Philadelphia,7.6875,5.12144185427,2420.4928123669188,66.62038184416261,-2.555383708540001,17.93038370854,26.22916666666854,0
2013-02-14,ATL,Atlanta,CLT,Charlotte,5.909090909090001,6.729852085369999,388.23464092488604,113.88980452166366,-7.550613261649998,19.36879507983,45.29090909095893,0
2012-02-09,LAS,Las Vegas,DEN,Denver,8.411764705880001,5.75607096388,1173.7708183524433,68.4288156545366,-3.1003772218799988,19.92390663364,33.132352941222436,0
2012-11-30,LAX,Los Angeles,IAH,Houston,12.3181818182,9.79983655664,2567.415454370589,79.55586872537336,-7.281491295080002,31.91785493148,96.03679653685775,0
2011-09-05,ORD,Chicago,LAS,Las Vegas,13.037037037000001,8.00231448001,3029.5792533212048,61.381389477523804,-2.9675919230199987,29.04166599702,64.03703703697772,0
2012-12-09,MCO,Orlando,PHL,Philadelphia,18.4166666667,12.1311287898,719.5833211080045,65.87038256893055,-5.8455909129000005,42.6789242463,147.16428571471442,0
2011-10-30,JFK,New York,LAS,Las Vegas,12.8148148148,9.24469509851,4598.323701126353,72.14068429481462,-5.6745753822200005,31.304205011820002,85.46438746441483,0
2012-04-03,DEN,Denver,ATL,Atlanta,11.090909090899999,7.68368147693,2249.1880633960927,69.27909528385187,-4.276453862960002,26.45827204476,59.03896103891719,0
2012-08-01,LAS,Las Vegas,SFO,San Francisco,15.6551724138,11.3303507135,807.5231832777396,72.37448693642186,-7.0055290131999985,38.3158738408,128.37684729090995,0
2012-10-07,MIA,Miami,JFK,New York,15.357142857100001,12.661444203299999,807.8739736741642,82.44661341706727,-9.965745549499996,40.6800312637,160.31216931327913,0
2012-07-08,DEN,Denver,SEA,Seattle,11.708333333299999,7.36902546012,1986.4462899651514,62.93829574497634,-3.0297175869400004,26.446384253539996,54.302536231896774,0
2012-07-07,ATL,Atlanta,LAX,Los Angeles,12.375,8.576066291919997,3779.583120066245,69.3015457932929,-4.777132583839993,29.527132583839993,73.5489130434064,0
2011-09-09,DFW,Dallas-Fort Worth,SFO,San Francisco,11.5,7.071067811869999,2821.532925195673,61.4875461901739,-2.642135623739998,25.642135623739996,50.00000000006398,0
2012-12-27,DEN,Denver,DFW,Dallas-Fort Worth,10.652173913,7.720154824470002,860.1757255797752,72.47492284225909,-4.788135735940003,26.092483561940004,59.60079051378744,0
2011-12-19,DEN,Denver,MSP,Minneapolis,9.85,6.49108700653,1275.490402204062,65.8993604723858,-3.13217401306,22.832174013059998,42.13421052634259,0
2012-09-07,DFW,Dallas-Fort Worth,PHL,Philadelphia,8.4375,6.762334409559998,2420.4928123669188,80.14618559478517,-5.087168819119997,21.962168819119995,45.72916666671917,0
2013-01-03,SEA,Seattle,SFO,San Francisco,13.2857142857,9.62580306552,584.4685506498538,72.4522811384005,-5.96589184534,32.53732041674,92.65608465617422,0
2012-04-21,SFO,San Francisco,LAS,Las Vegas,13.653846153800002,9.541246491699999,807.5231832777396,69.87955177043338,-5.428646829599996,32.7363391372,91.03538461537754,0
2012-07-22,LAX,Los Angeles,DEN,Denver,12.041666666700001,7.90420453147,1544.8816622466409,65.64045285631656,-3.766742396239998,27.85007572964,62.47644927531088,0
2012-01-19,SFO,San Francisco,LAS,Las Vegas,11.0476190476,7.90870526999,807.5231832777396,71.58741839227429,-4.7697914923799996,26.865029587579997,62.54761904756759,0
2012-06-23,LAX,Los Angeles,SEA,Seattle,12.666666666700001,9.17305442785,872.1623199440232,72.41885074599362,-5.679442188999998,31.0127755224,84.14492753629848,0
2012-04-23,SFO,San Francisco,LAS,Las Vegas,13.125,10.130936262999999,807.5231832777396,77.18808581333333,-7.136872525999998,33.386872526,102.63586956496839,0
2012-07-01,ATL,Atlanta,MCO,Orlando,16.2,12.8127092077,353.9553363116508,79.09079757839505,-9.4254184154,41.825418415399994,164.16551724108035,0
2012-03-08,ORD,Chicago,SEA,Seattle,6.21428571429,5.33750981161,3825.7988929494127,85.89096248561894,-4.460733908930001,16.889305337510002,28.489010989033023,0
2012-07-26,JFK,New York,MCO,Orlando,16.628571428599994,11.3942341308,882.7930713454393,68.52202655967609,-6.159896833000005,39.41703969019999,129.82857142748762,0
2012-11-26,LAS,Las Vegas,LAX,Los Angeles,18.5454545455,14.1246480246,377.6032638053681,76.16231777951921,-9.703841503700001,46.794750594700005,199.5056818188367,0
2012-05-29,LGA,New York,DTW,Detroit,8.052631578949999,5.54249927791,1054.935853740084,68.82842240539581,-3.0323669768700015,19.13763013477,30.719298245632874,0
2012-12-16,SEA,Seattle,SFO,San Francisco,13.3913043478,10.828158285599999,584.4685506498538,80.8596235614562,-8.265012223399998,35.047620918999996,117.2490118580079,0
2011-12-26,ATL,Atlanta,MIA,Miami,17.46875,12.3366340759,473.55355045901877,70.62116107849731,-7.2045181517999985,42.1420181518,152.19254032265704,0
2012-05-15,SFO,San Francisco,DEN,Denver,9.85,6.44225361026,1971.1346885251635,65.40358995187817,-3.03450722052,22.73450722052,41.502631578908,0
2013-01-20,MCO,Orlando,EWR,Newark,12.708333333299999,8.99506708613,841.0684679543131,70.78085575989714,-5.281800838960001,30.698467505559996,80.91123188397924,0
2012-07-22,DTW,Detroit,ATL,Atlanta,8.411764705880001,5.71247345212,156.51256917638386,67.91052355669032,-3.013182198359999,19.836711610120002,32.632352941175796,0
2012-05-23,MIA,Miami,JFK,New York,10.1904761905,6.577378259,807.8739736741642,64.54436609283985,-2.964280327499999,23.3452327085,43.261904761965866,0
2012-04-11,ATL,Atlanta,DTW,Detroit,9.88888888889,8.930377034980001,156.51256917638386,90.30718349978763,-7.971865181070003,27.749642958850004,79.7516339868982,0
2011-09-27,PHX,Phoenix,DEN,Denver,10.947368421099998,8.3164741742,845.501645814704,75.96779293707515,-5.685579927300001,27.580316769499998,69.16374269013556,0
2011-11-05,BOS,Boston,SFO,San Francisco,13.5769230769,8.90021607344,5708.968886670745,65.55399940788479,-4.223509069979999,31.37735522378,79.21384615391972,0
2011-09-23,JFK,New York,MCO,Orlando,13.296296296300001,8.38411875473,882.7930713454393,63.05604634474845,-3.471941213159999,30.06453380576,70.29344729341533,0
2012-02-04,ATL,Atlanta,MCO,Orlando,12.153846153800002,8.656522663019999,353.9553363116508,71.22455355676412,-5.159199172239996,29.46689147984,74.93538461537885,0
2012-05-07,LAX,Los Angeles,EWR,Newark,11.1818181818,7.55699841923,4912.518671454262,67.5829126924107,-3.9321786566599997,26.29581502026,57.108225108244724,0
2011-11-17,DEN,Denver,LAS,Las Vegas,12.3913043478,9.02390325965,1173.7708183524433,72.82448244645155,-5.6565021715,30.4391108671,81.4308300395219,0
2011-11-30,DTW,Detroit,ATL,Atlanta,9.10526315789,5.801290439219999,156.51256917638386,63.71359441921231,-2.4973177205499972,20.70784403633,33.654970760185364,0
2012-10-20,DFW,Dallas-Fort Worth,LAX,Los Angeles,18.21875,12.440138924100001,2377.1599998508937,68.28206613571184,-6.661527848200002,43.0990278482,154.75705645090792,0
2012-08-08,LAX,Los Angeles,IAH,Houston,13.1111111111,8.1161440889,2567.415454370589,61.9027938984423,-3.1211770667000014,29.343399288900002,65.87179487178642,0
2012-11-05,DEN,Denver,SEA,Seattle,7.555555555560001,5.249338582669999,1986.4462899651514,69.47654006470911,-2.9431216097799977,18.0542327209,27.555555555507876,0
2012-11-01,SEA,Seattle,ORD,Chicago,11.8,10.0974202021,3825.7988929494127,85.57135764491525,-8.3948404042,31.9948404042,101.95789473777721,0
2011-11-27,ATL,Atlanta,EWR,Newark,10.7,8.15701183677,1148.30688531316,76.23375548383177,-5.61402367354,27.01402367354,66.53684210520589,0
2013-01-23,LAX,Los Angeles,LAS,Las Vegas,13.666666666700001,13.425046892200001,377.6032638053681,98.23205043049211,-13.1834271177,40.516760451100005,180.2318840577689,0
2012-08-17,PHL,Philadelphia,MCO,Orlando,15.3,10.306174915,719.5833211080045,67.36062035947712,-5.312349829999999,35.91234983,106.21724137857525,0
2012-01-20,PHL,Philadelphia,MCO,Orlando,11.7727272727,8.94390890458,719.5833211080045,75.97142698888642,-6.115090536460002,29.66054508186,79.99350649342543,0
2012-12-07,ATL,Atlanta,MIA,Miami,15.448275862100001,12.1290271866,473.55355045901877,78.51379205595835,-8.8097785111,39.7063302353,147.1133004932819,0
2011-10-29,ATL,Atlanta,DFW,Dallas-Fort Worth,9.944444444439998,7.15765507298,1402.5714537480035,71.97641972832268,-4.370865701520001,24.2597545904,51.23202614375633,0
2011-12-28,MCO,Orlando,EWR,Newark,15.3666666667,10.4666410425,841.0684679543131,68.11263151286742,-5.566615418299998,36.2999487517,109.55057471254547,0
2012-03-10,SFO,San Francisco,BOS,Boston,9.78947368421,7.12256935046,5708.968886670745,72.75742884878886,-4.45566501671,24.03461238513,50.73099415211219,0
2012-11-07,DEN,Denver,SEA,Seattle,9.89473684211,7.673147527739999,1986.4462899651514,77.54776756754798,-5.451558213369999,25.24103189759,58.87719298246247,0
2011-12-20,DEN,Denver,DFW,Dallas-Fort Worth,10.25,7.2393297159899985,860.1757255797752,70.62760698526827,-4.228659431979997,24.72865943198,52.407894736815834,0
2012-10-06,DFW,Dallas-Fort Worth,LAS,Las Vegas,13.043478260899999,10.451090682,2016.491722110575,80.12502856181305,-7.858703103100002,33.9456596249,109.22529644338724,0
2012-12-24,LAX,Los Angeles,ORD,Chicago,13.125,9.77268820656,3390.7244973177953,74.4585768118857,-6.42037641312,32.670376413119996,95.50543478263691,0
2011-11-30,DFW,Dallas-Fort Worth,PHL,Philadelphia,10.7619047619,9.46522457158,2420.4928123669188,87.9512017713575,-8.16854438126,29.692353905060003,89.5904761904418,0
2012-04-02,LAX,Los Angeles,IAH,Houston,13.826086956500001,11.5154132832,2567.415454370589,83.28758035031963,-9.204739609899997,36.8569135229,132.60474308289898,0
2013-01-21,ATL,Atlanta,MSP,Minneapolis,10.0526315789,8.746260688049999,973.7448004122535,87.00468747315865,-7.4398897971999975,27.545152955,76.49707602332883,0
2012-05-10,DEN,Denver,ATL,Atlanta,12.75,11.0777881955,2249.1880633960927,86.88461329803921,-9.405576391,34.905576391,122.71739130435915,0
2011-09-29,MCO,Orlando,EWR,Newark,14.4838709677,9.63282917161,841.0684679543131,66.50728381309011,-4.78178737552,33.749529310919996,92.7913978494206,0
2012-08-08,SFO,San Francisco,EWR,Newark,16.7666666667,12.433778612100001,5360.173660023075,74.15772532052851,-8.100890557500001,41.6342238909,154.59885057471544,0
2013-02-26,PHL,Philadelphia,DFW,Dallas-Fort Worth,6.27272727273,5.8325107645099985,2420.4928123669188,92.98205566606099,-5.392294256289997,17.937748801749997,34.01818181812501,0
2013-01-11,SFO,San Francisco,LAS,Las Vegas,14.407407407400001,10.8566153504,807.5231832777396,75.3543996043575,-7.3058232934,36.1206381082,117.86609686654091,0
2013-03-04,DFW,Dallas-Fort Worth,ATL,Atlanta,12.92,8.68868996646,1402.5714537480035,67.24992234102167,-4.45737993292,30.297379932920002,75.49333333326268,0
2012-06-01,CLT,Charlotte,ATL,Atlanta,7.0,4.472135955,388.23464092488604,63.8876565,-1.9442719099999994,15.94427191,20.00000000000376,0
2012-08-05,ORD,Chicago,LAS,Las Vegas,15.1,9.96320818017,3029.5792533212048,65.98151112695363,-4.82641636034,35.02641636034,99.2655172414064,0
2013-01-23,EWR,Newark,SFO,San Francisco,9.1875,7.7219924026600015,5360.173660023075,84.0488968997007,-6.256484805320003,24.631484805320003,59.62916666673878,0
2011-12-27,BOS,Boston,ORD,Chicago,10.8181818182,6.88432563102,1879.7523868796686,63.63662347990986,-2.950469443840001,24.586833080239998,47.39393939391893,0
2011-12-28,SEA,Seattle,SFO,San Francisco,10.4285714286,6.95393002964,584.4685506498538,66.6815208319817,-3.479288630680001,24.33643148788,48.35714285712898,0
2012-08-17,BOS,Boston,EWR,Newark,16.0,11.208462411500001,356.2123684197035,70.05289007187501,-6.416924823000002,38.416924823,125.62962963000842,0
2011-12-09,JFK,New York,LAS,Las Vegas,12.125,8.13640503887,4598.323701126353,67.10437145459794,-4.147810077740001,28.39781007774,66.20108695654913,0
2012-07-21,ATL,Atlanta,BOS,Boston,10.8636363636,7.04607593964,1503.038669073009,64.85927643204974,-3.22851551568,24.955788242879997,49.647186147173706,0
2012-06-06,MIA,Miami,ATL,Atlanta,9.52380952381,7.2292395701,473.55355045901877,75.9070154860462,-4.93466961639,23.98228866401,52.26190476189963,0
2012-02-16,DFW,Dallas-Fort Worth,LAS,Las Vegas,11.15,8.94000470976,2016.491722110575,80.17941443730942,-6.73000941952,29.03000941952,79.92368421053098,0
2012-11-02,DEN,Denver,MSP,Minneapolis,6.5,4.18330013267,1275.490402204062,64.35846357953847,-1.8666002653400007,14.86660026534,17.49999999999684,0
2011-10-25,DEN,Denver,SEA,Seattle,9.0625,8.086769029310004,1986.4462899651514,89.233313426869,-7.111038058620007,25.236038058620007,65.39583333340745,0
2012-02-17,DFW,Dallas-Fort Worth,LAS,Las Vegas,10.4761904762,7.004420373010001,2016.491722110575,66.86037628776195,-3.532650269820003,24.48503122222,49.06190476183757,0
2012-05-08,CLT,Charlotte,ATL,Atlanta,4.83333333333,3.83366269995,388.23464092488604,79.31715930936505,-2.8339920665700005,12.50065873323,14.696969696987924,0
2012-05-26,LAS,Las Vegas,ORD,Chicago,13.346153846199998,10.840451310499999,3029.5792533212048,81.2252835942436,-8.3347487748,35.0270564672,117.51538461532114,0
2011-11-21,SFO,San Francisco,DEN,Denver,10.714285714299999,7.49761866957,1971.1346885251635,69.9777742492267,-4.28095162484,25.709523053439998,56.21428571428461,0
2011-09-24,MIA,Miami,ATL,Atlanta,13.1153846154,8.49624351382,473.55355045901877,64.78074233403545,-3.8771024122399993,30.10787164304,72.18615384612842,0
2011-09-10,DFW,Dallas-Fort Worth,SFO,San Francisco,13.5357142857,8.288689941869999,2821.532925195673,61.23570405609628,-3.041665598039998,30.113094169439997,68.70238095245688,0
2012-07-01,LAS,Las Vegas,ORD,Chicago,14.037037037000001,10.2450043416,3029.5792533212048,72.98551905644587,-6.452971646199998,34.5270457202,104.96011395940285,0
2011-11-21,SEA,Seattle,SFO,San Francisco,7.666666666669999,5.43409714347,584.4685506498538,70.87952795827354,-3.2015276202700003,18.53486095361,29.52941176466881,0
