DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Distance
2012-04-29,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751000000004,-73.778925,15.5625,10.9247794692,5403.554833417769
2012-12-28,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,11.826086956500001,8.44582830812,3029.579253321205
2012-11-23,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364346999999995,-71.00518100000001,3.33333333333,3.26598632371,323.3318296838956
2012-09-11,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.8125,7.341378163080001,1402.5714537480035
2012-08-09,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,8.823529411760001,6.0439566315999995,506.26018847884245
2012-08-27,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,13.12,8.94110358587,353.95533631165074
2012-02-14,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,12.958333333299999,9.751161209189998,353.95533631165074
2012-04-12,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,8.588235294119999,5.87429595281,4912.5186714542615
2012-02-20,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,7.42857142857,5.55689849458,356.2123684197035
2012-05-20,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,12.652173913,9.929793075080001,841.0684679543131
2012-07-07,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,12.5217391304,9.159543285639998,1503.038669073009
2012-10-04,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,15.666666666700001,10.4957572161,841.0684679543131
2012-10-11,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,12.0454545455,10.1722183409,1275.4904022040619
2012-06-19,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,9.65,6.17529031919,1275.4904022040619
2012-11-23,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,11.4761904762,9.08635816826,1054.935853740084
2012-05-30,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.333333333330001,4.87950036474,2420.4928123669188
2012-10-10,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,10.8636363636,8.67012085677,845.501645814704
2012-08-12,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,15.9,11.068283360699999,1013.6221962809236
2012-01-22,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,12.0476190476,9.1075583472,2249.1880633960923
2012-11-10,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,11.4736842105,9.94634729745,1527.9398870021992
2012-03-10,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,4.090909090909999,3.17661912903,797.0463706295586
2013-03-02,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,11.2142857143,12.2108310775,1408.7645504937798
2011-11-16,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,7.666666666669999,6.05530070819,973.7448004122537
2011-11-04,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751000000004,-73.778925,15.0333333333,9.58261116719,5403.554833417769
2011-11-06,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,13.0769230769,8.685266038169999,4598.323701126353
2012-01-10,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,10.9,9.078024361930002,2249.1880633960923
2012-06-27,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,14.1034482759,10.1747054278,4598.323701126353
2013-01-18,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,11.2380952381,8.5959569677,2567.4154543705886
2013-01-05,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,6.84615384615,5.1936845277999995,797.0463706295586
2012-12-25,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.04,9.25328770402,1013.6221962809236
2011-09-06,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,10.1904761905,6.51627997878,1027.6848410103114
2012-06-12,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,10.7,7.88803224078,5360.173660023075
2011-10-24,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.846153846199998,8.166724227949999,2016.491722110575
2012-07-23,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,11.590909090899999,8.31326588113,2571.4703686921193
2012-09-05,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,13.72,11.9809571126,973.7448004122537
2011-10-12,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,12.916666666700001,9.08853394533,719.5833211080045
2012-05-08,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,8.88235294118,6.85458197979,797.0463706295586
2013-02-05,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,10.25,7.00281898125,841.0684679543131
2012-06-21,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,6.13333333333,4.48595692398,388.234640924886
2011-12-30,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,8.411764705880001,5.489294393740001,1408.7645504937798
2012-07-12,MIA,Miami,25.79325,-80.29055600000001,JFK,New York,40.639751000000004,-73.778925,15.0714285714,10.828387149200001,807.8739736741641
2012-05-18,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,9.15789473684,5.87142948612,5708.968886670745
2013-01-03,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,15.3103448276,10.5258302973,841.0684679543131
2013-02-20,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,10.909090909100001,8.371772816230001,845.501645814704
2012-07-15,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,17.891891891900002,12.3170698711,4955.860857969598
2012-06-29,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,9.176470588239999,6.94833877734,388.234640924886
2012-10-31,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,10.1176470588,8.18445441784,2821.5329251956728
2012-08-01,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,13.2,11.912878185699999,390.6479276846078
2011-10-23,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,11.0,6.782329983130001,1879.7523868796684
2012-03-31,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,8.25,6.10464304171,388.234640924886
2012-04-15,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,14.3103448276,10.5326141385,3833.4597352605124
2013-02-22,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,9.3,6.93655458233,584.4685506498537
2012-04-21,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,11.684210526300001,10.143704295900001,591.2192684676628
2012-01-23,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,9.68421052632,9.91661138124,584.4685506498537
2012-04-11,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,9.0,6.31524765478,823.5052672605634
2012-01-25,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,9.84210526316,7.38062898475,2567.4154543705886
2012-10-16,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,9.0,7.44983221288,2249.1880633960923
2012-09-10,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,9.4,8.20975030071,506.26018847884245
2012-12-30,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,10.3,7.637166738360001,1148.3068853131601
2011-10-08,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,13.458333333299999,9.49589919119,591.2192684676628
2012-05-03,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,14.3214285714,10.9782733967,3833.4597352605124
2012-11-20,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,12.0454545455,9.1728235915,1503.038669073009
2012-10-02,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,14.0769230769,10.3534461004,3825.7988929494127
2012-11-12,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.7619047619,9.0934303863,2571.4703686921193
2011-10-12,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.44,8.150051124580001,1013.6221962809236
2012-12-13,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,8.875,7.60591874792,1408.7645504937798
2012-03-21,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,9.052631578949999,7.24548659673,1408.7645504937798
2011-09-19,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,12.84,8.3,4912.5186714542615
2012-12-13,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.125,6.23832242407,2821.5329251956728
2011-11-22,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,12.7391304348,9.62108192416,2420.4928123669188
2011-11-20,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,10.0526315789,7.763688157130001,156.51256917638386
2012-05-26,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278000000006,-112.011583,11.090909090899999,9.48637665241,2679.014872379074
2012-05-08,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,14.4444444444,11.7778584097,353.95533631165074
2012-08-18,BOS,Boston,42.364346999999995,-71.00518100000001,LGA,New York,40.777245,-73.872608,7.818181818180001,8.81836925761,323.3318296838956
2012-04-03,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861655999999996,-104.67317800000001,7.8125,5.28165062583,1971.1346885251635
2011-11-19,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751000000004,-73.778925,15.71875,9.775658958069998,4955.860857969598
2011-11-01,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,10.0,8.58939915115,1986.4462899651512
2011-09-21,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,11.333333333299999,8.30863005154,356.2123684197035
2012-04-25,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,9.0,8.43661487732,1181.3369431650299
2012-10-23,MIA,Miami,25.79325,-80.29055600000001,LGA,New York,40.777245,-73.872608,10.142857142899999,6.4287301567699995,799.5642198340215
2011-11-01,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,11.1052631579,8.80589913916,872.1623199440232
2011-10-05,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,10.55,7.70833451873,584.4685506498537
2013-01-12,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000001,15.0,11.6726175299,799.5642198340215
2012-04-02,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,10.0526315789,10.1240839597,4219.517597667142
2013-02-09,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.8125,11.990100083,1402.5714537480035
2012-06-25,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,8.31578947368,5.9726472037,1148.3068853131601
2011-11-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,12.1304347826,8.79723276649,2016.491722110575
2012-12-11,IAH,Houston,29.984433000000003,-95.341442,LAX,Los Angeles,33.942536,-118.408075,9.71428571429,7.38337901738,2567.4154543705886
2011-12-09,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,8.555555555560002,7.04792186495,4219.517597667142
2012-08-10,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,10.1904761905,6.577378259,1054.935853740084
2012-11-04,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,16.46875,12.1229837033,487.13881467586566
2011-12-07,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,12.166666666700001,8.42184874193,3029.579253321205
2012-02-04,LGA,New York,40.777245,-73.872608,CLT,Charlotte,35.214,-80.943139,5.8,5.00666222814,797.0463706295586
2012-04-17,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,13.333333333299999,10.972957536700001,3029.579253321205
2012-03-27,BOS,Boston,42.364346999999995,-71.00518100000001,LGA,New York,40.777245,-73.872608,4.91666666667,4.07784108062,323.3318296838956
2011-12-13,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,9.736842105260001,6.84626504229,2016.491722110575
2012-03-25,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,14.1923076923,10.2489774349,807.8739736741641
2012-09-19,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,9.052631578949999,7.5900057400800005,390.6479276846078
2012-08-22,BOS,Boston,42.364346999999995,-71.00518100000001,PHL,Philadelphia,39.871944,-75.241139,7.07142857143,4.96858261346,477.88487627158105
2012-12-18,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,19.0,13.3315314098,4955.860857969598
2012-07-16,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.909090909089999,7.056972849660001,156.51256917638386
2012-10-24,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,13.32,11.4445037755,872.1623199440232
2012-10-27,BOS,Boston,42.364346999999995,-71.00518100000001,LGA,New York,40.777245,-73.872608,9.54545454545,13.3218890279,323.3318296838956
2012-01-08,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,10.4,7.308250564660001,1275.4904022040619
2011-09-18,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,9.85714285714,7.5517263873000005,390.6479276846078
2012-09-17,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,13.541666666700001,10.3039847365,584.4685506498537
2012-12-01,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,11.380952380999998,10.4569411898,807.5231832777396
2012-05-17,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,14.551724137899999,9.65322376536,3390.7244973177953
2012-08-22,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,13.043478260899999,9.64119127338,823.5052672605634
2012-10-08,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,17.96875,13.362162214000001,487.13881467586566
2013-02-20,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.1875,8.28024758084,1013.6221962809236
2012-09-14,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,11.5714285714,8.919481086760001,1527.9398870021992
2012-01-09,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,14.913043478299999,12.6344156374,2567.4154543705886
2011-09-22,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,14.5333333333,8.86190348251,5360.173660023075
2012-01-26,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,9.823529411760001,9.671060529470001,823.5052672605634
2012-06-20,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,12.695652173900001,9.901491084260002,1013.6221962809236
2012-01-23,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,12.6363636364,10.961167189100001,2567.4154543705886
2012-09-26,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861655999999996,-104.67317800000001,10.05,9.28198594902,1986.4462899651512
2012-07-01,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,11.291666666700001,8.53371404268,1027.6848410103114
2012-12-13,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,11.5454545455,8.494969226810001,3029.579253321205
2011-09-10,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,10.6,7.4720531949,390.6479276846078
2011-11-15,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,12.7391304348,9.649387127519999,2821.5329251956728
2012-09-12,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,9.85,6.54759899746,1503.038669073009
2013-02-02,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,15.0,10.274023338300001,2567.4154543705886
2011-10-18,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,10.0952380952,6.378908699019999,1181.3369431650299
2012-12-13,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.29055600000001,13.8636363636,11.813210742699999,799.5642198340215
2012-11-03,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,15.6153846154,11.950152879600001,807.5231832777396
2013-02-08,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,9.7,7.41335920733,2249.1880633960923
2012-06-10,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,11.2380952381,9.3215061117,1408.7645504937798
2012-04-05,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,9.70588235294,8.221653619269999,591.2192684676628
2011-10-25,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433000000003,-95.341442,14.333333333299999,10.5487137756,823.5052672605634
2012-08-13,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,11.217391304300001,8.62847569883,591.2192684676628
2012-03-21,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,7.5625,6.752468684369999,1027.6848410103114
2012-07-29,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,13.8148148148,9.05978874366,719.5833211080045
2013-01-19,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,11.0952380952,7.78398845005,2016.491722110575
2012-12-01,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,14.333333333299999,11.540728131099998,1181.3369431650299
2011-12-20,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.3571428571399995,5.79929893452,2420.4928123669188
2011-11-03,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,9.42105263158,6.40586354204,1527.9398870021992
2011-10-19,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,14.6333333333,10.267065972200001,4598.323701126353
2011-11-09,DEN,Denver,39.861655999999996,-104.67317800000001,SFO,San Francisco,37.618972,-122.374889,9.5,7.778174593049999,1971.1346885251635
2013-01-30,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,12.48,10.0917458021,882.7930713454393
2012-12-02,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861655999999996,-104.67317800000001,12.92,10.6611444039,1544.881662246641
2011-09-26,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,6.71428571429,4.5476717868900005,845.501645814704
2011-11-30,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,11.7142857143,9.48758587388,584.4685506498537
2012-09-20,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,10.857142857100001,7.7413546249100005,860.1757255797753
2011-11-01,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,10.15,7.02832614646,1275.4904022040619
2013-01-29,SFO,San Francisco,37.618972,-122.374889,SEA,Seattle,47.449,-122.309306,7.9375,7.22466838916,584.4685506498537
2011-12-16,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.25,5.9048003070899995,2420.4928123669188
