DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2012-10-05,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,14.9655172414,9.79971850405,7
2012-09-22,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,12.583333333299999,9.08853394533,5
2012-06-24,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,12.083333333299999,8.1289427446,3
2012-04-12,DEN,Denver,39.861655999999996,-104.67317800000001,PHX,Phoenix,33.434278000000006,-112.011583,10.4285714286,6.910654300219999,3
2012-02-05,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,12.9411764706,14.337322746199998,5
2013-01-10,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,14.68,12.1405656101,3
2012-04-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,8.411764705880001,5.78855361392,7
2012-07-29,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,10.958333333299999,7.69799051513,0
2012-10-09,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,14.708333333299999,12.3938244323,6
2011-09-11,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,10.6956521739,7.7250171085899995,0
2012-08-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,12.75,8.77867970661,5
2012-07-23,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,14.038461538499998,10.0099181584,0
2012-09-22,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,18.588235294100002,12.6828866972,3
2012-12-02,DEN,Denver,39.861655999999996,-104.67317800000001,LAS,Las Vegas,36.080056,-115.15225,13.3214285714,9.45184117446,0
2013-02-28,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,9.380952380950001,6.66690475765,7
2012-10-24,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,14.961538461500002,11.441960563599999,3
2012-01-03,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,10.8636363636,6.96450493605,0
2013-02-21,IAH,Houston,29.984433000000003,-95.341442,ORD,Chicago,41.978603,-87.904842,10.6111111111,8.16116261101,3
2012-06-11,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,12.416666666700001,8.350561900730002,6
2012-04-08,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,12.0,9.30437685025,0
2011-10-03,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,14.0689655172,8.631052884299999,7
2012-08-01,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,11.32,7.883104295469999,7
2012-06-04,BOS,Boston,42.364346999999995,-71.00518100000001,LAX,Los Angeles,33.942536,-118.408075,9.6,6.08189721092,3
2011-12-29,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,15.0,10.8258948822,6
2012-07-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,8.76470588235,6.842234757050001,6
2013-01-05,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000001,15.9677419355,12.4190280644,6
2013-02-02,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,11.8181818182,6.9873107003,2
2012-08-15,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433000000003,-95.341442,9.38888888889,6.74875926626,0
2012-03-20,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,8.1875,5.64763962495,0
2011-10-26,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,10.5714285714,7.4267854996,7
2013-01-15,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,16.4516129032,12.685526423699999,5
2012-07-21,BOS,Boston,42.364346999999995,-71.00518100000001,ATL,Atlanta,33.636719,-84.428067,11.1363636364,7.4660849340499995,5
2011-11-28,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,8.9375,7.34364804894,6
2011-09-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861655999999996,-104.67317800000001,10.9047619048,7.608579117710001,5
2012-12-26,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,10.1904761905,8.59429489615,5
2011-09-12,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364346999999995,-71.00518100000001,6.84615384615,7.36937529969,7
2013-03-05,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751000000004,-73.778925,14.75,12.152198398900001,3
2011-12-30,DEN,Denver,39.861655999999996,-104.67317800000001,LAX,Los Angeles,33.942536,-118.408075,13.3448275862,9.00902667197,0
2011-10-13,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,10.826086956500001,8.293766410069999,7
2012-09-03,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,14.5333333333,10.5265946727,0
2011-10-12,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,10.857142857100001,7.584759154289999,6
2011-10-22,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,15.9411764706,10.4154348648,6
2012-04-21,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.61111111111,7.5470203617,5
2013-02-28,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,11.05,9.47836872485,5
2012-03-06,JFK,New York,40.639751000000004,-73.778925,SFO,San Francisco,37.618972,-122.374889,8.736842105260001,6.63192703069,7
2011-11-30,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,14.0,11.021717691400001,7
2012-07-15,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,11.434782608699999,9.47641132188,3
2013-02-22,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364346999999995,-71.00518100000001,13.833333333299999,10.8012344973,3
2012-12-10,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.76470588235,6.95996957397,3
2011-10-24,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,13.0,8.981462390199999,7
2011-09-29,MIA,Miami,25.79325,-80.29055600000001,ATL,Atlanta,33.636719,-84.428067,12.590909090899999,9.66909209757,6
2012-04-27,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,14.08,10.762279807999999,7
2011-10-12,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,11.142857142899999,7.869470848069999,0
2011-11-05,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,9.166666666669999,6.528219286970001,0
2012-11-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,10.6666666667,8.60232526704,2
2013-02-09,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,10.5,12.653670796099998,0
2012-08-28,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,11.7142857143,9.176834188010002,3
2012-08-15,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,13.833333333299999,9.21424434507,6
2011-09-25,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,14.53125,9.32905407852,1
2012-05-24,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,16.4242424242,11.8559855744,1
2012-07-17,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.0454545455,7.41605255495,5
2012-07-22,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,10.6,8.08767743643,0
2012-07-13,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000001,11.583333333299999,9.609400590580002,6
2012-07-01,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,16.2666666667,12.827592386600001,6
2011-12-25,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,9.52631578947,6.43228334309,4
2012-10-07,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,12.8,12.0420316523,6
2012-06-06,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,11.1904761905,8.20742985117,0
2012-02-29,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,9.27777777778,6.658082708969999,0
2013-01-10,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,9.52631578947,8.32244903227,0
2012-06-16,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,11.75,7.58287544405,2
2012-11-08,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,10.75,7.939740152180001,7
2012-01-02,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751000000004,-73.778925,18.2571428571,12.2458705096,6
2013-01-17,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,9.055555555560002,6.197458893130001,3
2012-09-16,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,8.75,6.23128777769,0
2012-09-09,DEN,Denver,39.861655999999996,-104.67317800000001,LAS,Las Vegas,36.080056,-115.15225,15.0769230769,11.120874342999999,0
2012-03-02,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,9.5,8.76658092853,7
2011-09-12,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,12.16,7.603069555560001,3
2011-12-25,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,7.42857142857,6.5246784266699995,4
2011-09-29,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,13.137931034500001,8.62605744214,7
2012-10-29,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861655999999996,-104.67317800000001,8.0,7.474400756360001,6
2011-11-10,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,12.4,7.91622805803,6
2013-01-19,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.05,12.1805496376,2
2012-08-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,11.0454545455,7.35803592276,3
2011-12-05,PHX,Phoenix,33.434278000000006,-112.011583,DEN,Denver,39.861655999999996,-104.67317800000001,11.05,9.07556000882,6
2012-09-08,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,15.8148148148,12.7702690684,0
2012-06-08,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,8.07142857143,6.59211983781,6
2013-02-23,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,11.4545454545,9.40985943282,5
2011-10-21,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,15.354838709700001,9.638631946830001,3
2013-02-24,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,9.57894736842,6.38849477554,5
2012-06-01,DEN,Denver,39.861655999999996,-104.67317800000001,LAX,Los Angeles,33.942536,-118.408075,14.407407407400001,11.191546463800002,6
2012-04-17,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,10.25,9.08367535168,1
2011-12-29,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,14.7307692308,11.2019915812,0
2012-08-22,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,15.09375,10.2685218178,0
2012-04-10,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,9.411764705880001,7.70599461077,6
2012-02-04,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,13.7272727273,11.5229866258,2
2012-11-24,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.95,8.87026374734,4
2012-05-17,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,13.5555555556,8.82449969527,6
2012-04-15,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,13.0,12.047524938499999,0
2012-09-03,ORD,Chicago,41.978603,-87.904842,EWR,Newark,40.6925,-74.168667,15.481481481500001,11.1333538052,0
2011-12-22,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,10.0526315789,8.78428953815,5
2013-02-22,BOS,Boston,42.364346999999995,-71.00518100000001,ORD,Chicago,41.978603,-87.904842,7.666666666669999,5.7279598296000005,6
2013-01-18,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,8.333333333330001,6.48074069841,3
2012-03-15,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,9.38888888889,9.02375224478,7
2012-10-07,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,8.27777777778,6.44255663132,0
2012-08-24,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,16.71875,11.0314341916,0
2012-12-17,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861655999999996,-104.67317800000001,8.944444444439998,6.15937565803,0
2011-10-03,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364346999999995,-71.00518100000001,12.0,8.70686647477,0
2013-02-09,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,13.7857142857,10.0419753954,0
2011-12-19,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,15.392857142899999,11.467633310999998,0
2013-02-22,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,6.0,3.89444048185,6
2012-03-18,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,15.7666666667,10.772517182,3
2012-11-09,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,14.566666666700002,10.513319411900001,6
2012-01-02,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364346999999995,-71.00518100000001,15.2333333333,9.88444732145,6
2011-12-29,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,15.2413793103,10.500527784099999,6
2011-09-29,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,12.2307692308,8.70083992409,6
2012-04-26,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,10.0454545455,7.383877370439999,6
2012-04-25,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,10.1904761905,8.38223745559,7
2013-01-19,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,10.375,10.2558926151,2
2012-10-04,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.7307692308,11.2944506455,7
2011-09-26,JFK,New York,40.639751000000004,-73.778925,LAS,Las Vegas,36.080056,-115.15225,13.107142857100001,8.78272414381,6
2012-09-03,DEN,Denver,39.861655999999996,-104.67317800000001,LAX,Los Angeles,33.942536,-118.408075,13.5769230769,9.61321206225,6
2012-07-17,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.05,8.127115109310001,7
2013-02-09,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751000000004,-73.778925,11.6818181818,9.92057200557,7
2012-03-30,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,12.05,10.5455153851,7
2013-01-20,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,13.5454545455,11.095804753,5
2012-12-30,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433000000003,-95.341442,16.178571428599998,12.478288021900001,5
2011-11-24,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,9.411764705880001,7.89824999232,2
2012-10-26,SFO,San Francisco,37.618972,-122.374889,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.1,8.79533369105,6
2012-05-07,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,8.555555555560002,7.22106576965,7
2012-03-01,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,8.70588235294,8.54228237857,6
2012-11-06,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,9.555555555560002,7.22106576965,3
2012-07-22,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.29055600000001,10.0909090909,7.1906625359300005,0
2012-07-31,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,8.555555555560002,6.56391402444,6
2012-08-18,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,9.86666666667,7.414914185680001,4
2011-10-22,DEN,Denver,39.861655999999996,-104.67317800000001,ATL,Atlanta,33.636719,-84.428067,11.958333333299999,8.126602406089999,5
2012-09-13,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,11.5,11.1684956067,6
2012-03-13,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,9.05882352941,6.977379417050001,5
2012-11-08,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364346999999995,-71.00518100000001,12.7727272727,10.2489572904,6
2012-11-03,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364346999999995,-71.00518100000001,11.315789473699999,10.4565377294,2
2012-05-15,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.0769230769,12.4897496434,1
2012-12-24,JFK,New York,40.639751000000004,-73.778925,MIA,Miami,25.79325,-80.29055600000001,13.916666666700001,11.3517539984,2
2011-11-14,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,11.5,9.738240771989998,3
2012-04-07,PHX,Phoenix,33.434278000000006,-112.011583,ORD,Chicago,41.978603,-87.904842,13.173913043499999,9.77776779654,2
2012-01-22,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,11.5454545455,9.27221796411,3
2011-12-28,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861655999999996,-104.67317800000001,14.2692307692,10.6077620347,0
2012-01-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,8.0,6.24970587543,7
2012-12-18,DEN,Denver,39.861655999999996,-104.67317800000001,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.47368421053,9.08826117737,6
2012-06-07,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433000000003,-95.341442,11.1904761905,7.972572029269999,6
2012-03-13,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,5.27272727273,3.84943915632,0
2011-12-25,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,9.0625,6.54694585284,4
2013-01-31,DEN,Denver,39.861655999999996,-104.67317800000001,SEA,Seattle,47.449,-122.309306,6.6875,4.89515066162,0
2012-01-05,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,11.857142857100001,10.9008518671,3
2012-12-17,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,12.44,9.45639113686,5
2012-07-03,BOS,Boston,42.364346999999995,-71.00518100000001,EWR,Newark,40.6925,-74.168667,12.1818181818,8.57813590382,5
2011-11-10,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364346999999995,-71.00518100000001,10.5,7.823955886519999,7
2012-01-07,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,11.0,8.997075548260002,2
2012-03-24,DEN,Denver,39.861655999999996,-104.67317800000001,MSP,Minneapolis,44.881956,-93.221767,8.75,6.72805073306,2
2013-01-12,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,12.4761904762,10.966398896700001,6
2012-11-06,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.07692307692,6.78799845882,0
2011-10-04,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,10.25,8.62600108607,0
2012-02-02,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,13.4782608696,11.405220356600001,0
2012-11-05,BOS,Boston,42.364346999999995,-71.00518100000001,SFO,San Francisco,37.618972,-122.374889,10.9523809524,7.940253084610001,3
2012-10-31,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,9.4,11.5065198909,5
2011-11-19,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,10.3888888889,7.9493905714499995,2
2012-03-02,JFK,New York,40.639751000000004,-73.778925,MCO,Orlando,28.429394,-81.308994,13.4444444444,10.685480203500001,6
2012-10-30,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861655999999996,-104.67317800000001,7.625,4.9648766349199995,5
2011-12-30,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,11.434782608699999,7.3720978077399995,5
2012-11-26,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,7.72222222222,5.50727385913,3
2012-10-29,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,12.380952380999998,11.124190714300001,7
2011-10-20,DEN,Denver,39.861655999999996,-104.67317800000001,SFO,San Francisco,37.618972,-122.374889,13.7692307692,9.36507423273,6
2012-11-16,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.833333333299999,7.60815733085,7
2012-05-19,JFK,New York,40.639751000000004,-73.778925,LAX,Los Angeles,33.942536,-118.408075,16.625,11.2127519571,1
2013-03-05,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,4.63636363636,4.24906406807,2
2012-10-24,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,12.142857142899999,9.139396666549999,3
2012-02-18,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364346999999995,-71.00518100000001,9.8125,7.9516769719800005,2
