DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,CV,CV of norm,Distance,Norm Distance,Airports,Day,Month,Year,IsHolidays
2012-09-11,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,8.947368421050001,7.0826367046500005,0.3035951538433232,0.330907397082412,0.7915888081669975,0.1776999763163689,1503.038669073009,0.24250998529318785,2,11,9,2012,0
2011-09-09,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.765205407339852,1.0,11.5454545455,7.932616650660001,0.43086955534113863,0.3880472544765651,0.6870770327316258,0.09586058435720002,356.2123684197035,0.035966027974703205,2,9,9,2011,0
2012-09-14,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,15.833333333299999,11.0830200457,0.6409231025567657,0.5998329578589404,0.6999802134141052,0.10596459854119422,3390.7244973177953,0.5824830927442406,2,14,9,2012,0
2013-02-14,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,9.823529411760001,8.61129559153,0.34651631209859657,0.43367141076374227,0.8765989524316175,0.24426834612920323,390.6479276846078,0.042167888429941125,2,14,2,2013,0
2013-02-13,DEN,Denver,0.6496383639449108,0.34459434731456895,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,9.588235294119999,6.91066950021,0.3349897819667567,0.31934691076235333,0.7207446718008662,0.12222449501367194,860.1757255797753,0.12673006614862148,2,13,2,2013,0
2012-02-22,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.52380952381,7.089563086810001,0.331833708239995,0.3313730227606856,0.7444041241150129,0.14075135654109927,353.95533631165074,0.03555953542816277,2,22,2,2012,0
2013-02-09,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.4,7.49315477093,0.3747563109226815,0.3585044526071628,0.7204956510509616,0.12202949586958012,973.7448004122537,0.14718391005814518,2,9,2,2013,0
2012-03-02,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,3.11111111111,2.57120810342,0.017690021938924744,0.027626845431428793,0.8264597475281523,0.20500614791735472,323.3318296838956,0.03004422744973377,1,2,3,2012,0
2011-12-23,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.6496383639449108,0.34459434731456895,11.2727272727,8.08986325261,0.41750925904799724,0.3986181490645092,0.7176491595074621,0.11980051127749491,845.501645814704,0.12408725746612233,2,23,12,2011,2
2012-12-03,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,9.588235294119999,7.984820157100001,0.3349897819667567,0.39155663246537387,0.8327726544212682,0.20994955701623597,823.5052672605634,0.12012569932025531,2,3,12,2012,2
2012-05-17,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,12.6153846154,9.78192996531,0.48328302539878193,0.5123672452860498,0.7753968874931398,0.16502066877346866,1560.8617188022472,0.25292394380503647,1,17,5,2012,0
2012-09-26,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,14.4285714286,9.7275042341,0.5721069732587145,0.5087084783533588,0.674183461767972,0.08576409519650885,5258.1449040785465,0.9188063882336603,2,26,9,2012,0
2011-09-23,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.352941176469999,5.689257162300001,0.2744754987726387,0.23723753025843333,0.681108251824696,0.09118664787372033,390.6479276846078,0.042167888429941125,2,23,9,2011,0
2013-01-02,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,16.3793103448,12.5026105648,0.667669289573541,0.6952648562234125,0.763317276589075,0.15556156230078855,5258.1449040785465,0.9188063882336603,2,2,1,2013,2
2012-11-08,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,9.444444444439998,6.98925412348,0.3279457913300881,0.32462975794963067,0.7400386718982308,0.13733292877485037,3779.583120066245,0.6525167139945791,2,8,11,2012,0
2012-06-11,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,11.0,6.782329983130001,0.4041489627597546,0.31071929344219207,0.6165754530118183,0.04065334677660931,2821.5329251956728,0.47997142230952744,2,11,6,2012,0
2012-02-03,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355518,8.055555555560002,6.1210554859,0.2599072454113731,0.26626514996800243,0.7598551637664772,0.15285050694731162,4219.517597667142,0.7317491207790822,2,3,2,2012,0
2012-01-18,DTW,Detroit,0.7581909654479757,0.7596208255651364,ATL,Atlanta,0.3621887489465847,0.7387003640355518,11.95,10.8116652401,0.45068732816845364,0.5815911452514937,0.9047418610962343,0.266306040192672,156.51256917638386,0.0,2,18,1,2012,0
2012-10-30,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,10.9444444444,8.947377020980001,0.40142742092081135,0.45626446727259573,0.817526834407584,0.19801110668715893,2571.4703686921193,0.43493503801314476,1,30,10,2012,0
2012-08-14,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,10.714285714299999,8.149496040510002,0.3901524618856577,0.4026269601107192,0.7606196304465861,0.15344913315964537,1402.5714537480035,0.22441579245668425,2,14,8,2012,0
2011-10-20,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.765205407339852,1.0,10.0555555556,7.61169550736,0.3578827515369094,0.36647334741086257,0.7569641940987538,0.15058669314457707,356.2123684197035,0.035966027974703205,2,20,10,2011,0
2011-12-17,ATL,Atlanta,0.3621887489465847,0.7387003640355518,EWR,Newark,0.6880043406485579,0.9384172867013378,8.11764705882,5.26643087087,0.26294896864030914,0.20881305494201854,0.6487632232233981,0.0658584256460818,1148.3068853131601,0.1786226238308058,2,17,12,2011,0
2012-09-25,MSP,Minneapolis,0.881461320896298,0.5675158208024074,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.052631578900002,9.24045263568,0.40672726555016,0.4759664601352187,0.836040952755583,0.2125088432527127,591.2192684676628,0.07829088144676259,2,25,9,2012,0
2012-02-01,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.5555555556,10.511742578,0.38237662806780365,0.5614288599856868,0.9958492968589648,0.3376489784857035,2679.014872379074,0.4543038538196032,2,1,2,2012,0
2012-03-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,14.333333333299999,13.4645504064,0.5674414729640831,0.7599312117401479,0.9393872376579987,0.29343558172232065,390.6479276846078,0.042167888429941125,2,6,3,2012,0
2013-02-20,JFK,New York,0.6855685441510919,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,11.1,9.17031825195,0.4090477380659335,0.4712516798588475,0.826154797472973,0.20476735255683365,5403.554833417769,0.944994785048431,2,20,2,2013,0
2012-11-21,CLT,Charlotte,0.4350230308347669,0.8065405004832809,LGA,New York,0.6919176200316315,0.9441805859593362,13.851851851900001,9.88278886092,0.543854777049436,0.5191474792658517,0.7134633669623328,0.11652276850321364,797.0463706295586,0.1153604395652817,1,21,11,2012,0
2012-07-25,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,13.0,8.461678320519999,0.5021244688833315,0.4236133975490243,0.6508983323476922,0.06753035239089877,1986.4462899651512,0.3295719256760503,2,25,7,2012,0
2011-11-19,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.7307692308,8.06750366499,0.4889354584451265,0.3971150269567508,0.6337011942272901,0.05406389541656609,2249.1880633960923,0.37689184291756184,2,19,11,2011,0
2012-09-11,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,12.2380952381,10.5257054961,0.4648004665507735,0.5623675164243305,0.8600771027938289,0.23133068314563288,3029.579253321205,0.5174406640701572,2,11,9,2012,0
2013-03-01,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593362,8.588235294119999,6.25558573926,0.2860020289049683,0.2753089392106479,0.728390120324595,0.12821136927574028,1560.8617188022472,0.25292394380503647,1,1,3,2013,0
2012-08-06,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,14.703703703699999,10.9327131365,0.5855850852106415,0.5897285837529861,0.7435346465631597,0.1400705001125353,5360.173660023075,0.9371818152717916,2,6,8,2012,0
2012-10-15,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,9.85,6.54759899746,0.3478130467386979,0.29493951521314776,0.6647308626862944,0.07836210668319854,2567.4154543705886,0.43420474603250286,2,15,10,2012,0
2011-09-14,MIA,Miami,0.0,0.8192441545511606,ATL,Atlanta,0.3621887489465847,0.7387003640355518,10.956521739100001,8.09869945154,0.4020190604512294,0.39921216207521215,0.7391670134362595,0.13665036455443946,473.55355045901877,0.05709923017020781,2,14,9,2011,0
2012-01-29,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DEN,Denver,0.6496383639449108,0.34459434731456895,9.333333333330001,6.8685129823199995,0.32250270765661065,0.3165129410530958,0.7359121052488341,0.1341015636577736,2249.1880633960923,0.37689184291756184,2,29,1,2012,0
2011-09-15,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.304347826099999,7.33258470248,0.4190582789096335,0.34771013815766116,0.6486517236801747,0.06577111438586136,3029.579253321205,0.5174406640701572,2,15,9,2011,0
2011-10-05,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.6496383639449108,0.34459434731456895,10.6086956522,7.6440061512,0.384979841997724,0.36864542875230766,0.720541563431015,0.12206544819410359,1173.7708183524433,0.18320869017392188,2,5,10,2011,0
2011-10-25,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,15.575757575799999,10.3290558106,0.6283050449536527,0.549147751606558,0.663149497565898,0.07712379684318715,3390.7244973177953,0.5824830927442406,2,25,10,2011,0
2011-10-02,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510919,0.9460042871958705,13.3103448276,8.93669581108,0.5173275646618036,0.4555464234959772,0.671409788914641,0.08359213228740459,4598.323701126353,0.799972278567049,2,2,10,2011,0
2012-11-12,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.765205407339852,1.0,11.0,8.71175853902,0.4041489627597546,0.4404250271518956,0.7919780490018181,0.1780047767382802,356.2123684197035,0.035966027974703205,2,12,11,2012,0
2012-11-07,ATL,Atlanta,0.3621887489465847,0.7387003640355518,BOS,Boston,0.765205407339852,1.0,10.0,8.596204792939998,0.35516120969796616,0.43265693261817617,0.8596204792939999,0.23097311779546437,1503.038669073009,0.24250998529318785,2,7,11,2012,0
2012-01-26,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,17.606060606099998,12.381789536300001,0.7277650284425898,0.6871426689046265,0.7032685967245884,0.10853961259618983,377.6032638053681,0.03981853831652568,2,26,1,2012,0
2011-10-15,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.6496383639449108,0.34459434731456895,13.782608695699999,10.6427804029,0.5404627104122914,0.5702378709078549,0.7721891144033142,0.1625087776672205,1971.1346885251635,0.32681429903939496,2,15,10,2011,0
2011-09-05,BOS,Boston,0.765205407339852,1.0,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,9.84210526316,7.28974285398,0.3474263013198922,0.34483009713400725,0.740669060029895,0.13782656292448325,477.88487627158105,0.05787930399067451,2,5,9,2011,1
2011-12-27,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,12.625,9.23515259637,0.4837540614851608,0.4756101652699358,0.7314972353560396,0.13064443869649534,807.5231832777396,0.1172473184615949,2,27,12,2011,2
2011-09-11,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.125,8.077410799099999,0.4592601849542666,0.39778103352889116,0.6661782102350514,0.07949547220924025,3779.583120066245,0.6525167139945791,2,11,9,2011,0
2012-01-27,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,13.173913043499999,11.2478368584,0.5106440781125334,0.6109127594684316,0.8537961971708683,0.2264123330841713,5360.173660023075,0.9371818152717916,2,27,1,2012,0
2012-08-30,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,10.1,7.03300489796,0.360059985004145,0.3275709014747292,0.696337118609901,0.10311182274264274,353.95533631165074,0.03555953542816277,2,30,8,2012,1
2012-09-04,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593362,12.1304347826,8.31375830026,0.45952642274221994,0.41366948192716424,0.6853635874771221,0.09451884734048832,2571.4703686921193,0.43493503801314476,1,4,9,2012,1
2012-03-24,MCO,Orlando,0.12172951756461914,0.799418501658604,EWR,Newark,0.6880043406485579,0.9384172867013378,12.708333333299999,9.452302073710001,0.48783637423867693,0.4902080275214724,0.743787704162738,0.14026866036762475,841.0684679543131,0.12328884004383246,2,24,3,2012,0
2012-01-06,BOS,Boston,0.765205407339852,1.0,SFO,San Francisco,0.5460776929914688,0.0,11.5,10.0236562297,0.4286428392906488,0.5286172807610084,0.8716222808434783,0.24037129457633166,5708.968886670745,1.0000000000000002,2,6,1,2012,2
2012-07-14,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,14.791666666700001,12.6902193309,0.5898941931206687,0.7078768457075983,0.8579303209603201,0.22964961592434163,1527.9398870021992,0.24699470637973342,2,14,7,2012,1
2013-03-05,LGA,New York,0.6919176200316315,0.9441805859593362,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,5.916666666669999,4.31610795495,0.15512788469582667,0.1449276466462495,0.7294830346390256,0.1290671909530955,2571.4703686921193,0.43493503801314476,1,5,3,2013,0
2012-10-09,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,10.7894736842,9.80124111964,0.3938357515883361,0.5136654366254014,0.9084077135284959,0.2691766366667875,5360.173660023075,0.9371818152717916,2,9,10,2012,0
2012-01-02,EWR,Newark,0.6880043406485579,0.9384172867013378,SFO,San Francisco,0.5460776929914688,0.0,15.037037037000001,11.6865520397,0.6019143362296047,0.6404053645749492,0.7771844952528995,0.16642047976616092,5360.173660023075,0.9371818152717916,2,2,1,2012,2
2012-04-26,LGA,New York,0.6919176200316315,0.9441805859593362,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,11.1363636364,9.92973147167,0.4108291109063253,0.5223031938171837,0.8916493566368435,0.2560537734053583,2571.4703686921193,0.43493503801314476,1,26,4,2012,0
2012-08-27,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,9.1875,7.617687750669999,0.31535866033526305,0.3668761756538249,0.8291360817055782,0.2071018884293463,2679.014872379074,0.4543038538196032,2,27,8,2012,0
2012-11-16,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,JFK,New York,0.6855685441510919,0.9460042871958705,16.8529411765,11.9294195874,0.6908713997993101,0.6567321227607034,0.707853867313948,0.11213017218087029,4955.860857969598,0.8643648890440983,2,16,11,2012,0
2013-01-19,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,7.625,6.74166151627,0.23881529617621866,0.3079853578855619,0.8841523300026229,0.25018312295768963,1560.8617188022472,0.25292394380503647,1,19,1,2013,0
2011-12-16,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,16.2580645161,10.972595384100002,0.6617297288574135,0.5924096657610028,0.6749017002137053,0.0863265217502216,3390.7244973177953,0.5824830927442406,2,16,12,2011,0
2012-07-15,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.448275862100001,10.4559832731,0.573072249181235,0.5576804436314665,0.7236838064898535,0.1245260251028012,377.6032638053681,0.03981853831652568,2,15,7,2012,1
2012-06-10,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DEN,Denver,0.6496383639449108,0.34459434731456895,10.7727272727,7.016523479019999,0.39301538251710294,0.32646293894890055,0.6513228545942227,0.06786278041046367,1544.881662246641,0.2500459280869736,2,10,6,2012,0
2011-11-01,BOS,Boston,0.765205407339852,1.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,9.5,5.9160797831,0.330667333167072,0.2524856690729078,0.6227452403263157,0.04548468410900497,5258.1449040785465,0.9188063882336603,2,1,11,2011,0
2012-10-28,DEN,Denver,0.6496383639449108,0.34459434731456895,PHX,Phoenix,0.3528406081525697,0.20173963223618063,8.555555555560002,5.43650214343,0.28440112194226735,0.2202460873406514,0.635435315465514,0.0554218230484384,845.501645814704,0.12408725746612233,2,28,10,2012,0
2012-07-22,JFK,New York,0.6855685441510919,0.9460042871958705,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,17.5277777778,12.3044384817,0.723930128580851,0.6819427483066417,0.7019964902387296,0.10754347200938696,4955.860857969598,0.8643648890440983,2,22,7,2012,1
2012-02-02,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,9.333333333330001,9.385906354489999,0.32250270765661065,0.48574457877115507,1.005632823695716,0.34531010455690925,1408.7645504937798,0.22553117209979162,2,2,2,2012,0
2012-03-18,EWR,Newark,0.6880043406485579,0.9384172867013378,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.77777777778,7.57360397197,0.344275042351011,0.36391264593746175,0.7745731334967557,0.1643756168077244,1148.3068853131601,0.1786226238308058,2,18,3,2012,0
2012-05-03,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,11.2727272727,7.73478117511,0.41750925904799724,0.37474777498472955,0.6861499429549666,0.09513461387877997,2821.5329251956728,0.47997142230952744,2,3,5,2012,0
2012-01-26,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,11.0952380952,7.7065216661300004,0.40881446304948726,0.3728480309722667,0.6945792059625995,0.10173526491867335,2016.491722110575,0.33498312216772885,2,26,1,2012,0
