DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Norm mean,Norm std,Norm std(MAX),Norm mean(MAX),CV,CV of norm,Norm CV(MAX),Distance,Norm Distance,Norm Distance(MAX),Airports,Day,Month,Year,IsHolidays,PAX
2012-04-18,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MIA,Miami,0.0,0.8192441545511606,7.0,4.472135955,0.07,0.04472135955,0.262515894998546,0.30220264317209905,0.638876565,0.0638876565,0.34689600410522153,473.55355045901877,0.047355355045901874,0.0829490508460587,2,18,4,2012,0,0
2012-04-28,ATL,Atlanta,0.3621887489465847,0.7387003640355518,SFO,San Francisco,0.5460776929914688,0.0,8.470588235289998,6.10448244181,0.08470588235289998,0.061044824418100004,0.35833518655062035,0.3656905934181605,0.7206680660473643,0.07206680660473644,0.3913070005910587,4219.517597667142,0.4219517597667142,0.7391032744142008,2,28,4,2012,0,5
2013-03-01,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,6.92857142857,4.8272350058999995,0.0692857142857,0.048272350059,0.28336032953679513,0.29911894273150574,0.6967143307485972,0.06967143307485972,0.37830064613425296,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,1,3,2013,0,0
2012-02-15,ATL,Atlanta,0.3621887489465847,0.7387003640355518,DTW,Detroit,0.7581909654479757,0.7596208255651364,8.46153846154,7.6986512305199994,0.0846153846154,0.0769865123052,0.45191343429576375,0.36529989833996634,0.9098405999703799,0.09098405999703799,0.49402354976414287,156.51256917638386,0.015651256917638388,0.027415207944434267,2,15,2,2012,0,0
2012-05-04,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,12.0454545455,9.32726302287,0.120454545455,0.0932726302287,0.5475134980183226,0.5200240288370679,0.774338816990059,0.0774338816990059,0.4204490447030498,2016.491722110575,0.2016491722110575,0.35321469816005896,2,4,5,2012,0,3
2012-10-25,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,13.84,10.0775327668,0.1384,0.10077532766799999,0.5915545860576762,0.5974977973574073,0.7281454311271676,0.07281454311271676,0.3953670463174498,4912.5186714542615,0.4912518671454261,0.8604914072879204,2,25,10,2012,0,0
2013-03-03,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.1935367281207072,0.5262526896201161,6.46153846154,4.57557618622,0.0646153846154,0.045755761862200005,0.2685878716000657,0.27895628600508093,0.7081248859624505,0.07081248859624505,0.38449632809405015,823.5052672605634,0.08235052672605635,0.14424763623835418,2,3,3,2013,0,2
2012-09-21,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DEN,Denver,0.6496383639449108,0.34459434731456895,14.3703703704,9.81030913082,0.14370370370399999,0.0981030913082,0.5758684681332816,0.6203948441852708,0.6826761508546234,0.06826761508546234,0.37067822143296536,1544.881662246641,0.1544881662246641,0.2706060749172444,2,21,9,2012,0,6
2012-06-10,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,12.304347826099999,9.30021887625,0.12304347826099998,0.0930021887625,0.5459259974535234,0.5312009193651843,0.7558481772209302,0.07558481772209302,0.4104090316541131,5258.1449040785465,0.5258144904078547,0.921032327983994,2,10,6,2012,0,6
2012-05-27,ATL,Atlanta,0.3621887489465847,0.7387003640355518,PHL,Philadelphia,0.6501134340764001,0.9175397687680062,9.65,6.17529031919,0.0965,0.0617529031919,0.36249163293114145,0.41660792951582226,0.6399264579471503,0.06399264579471503,0.3474660730168973,1027.6848410103114,0.10276848410103114,0.18001233872718098,2,27,5,2012,1,0
2011-11-29,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,10.842105263199999,9.51176556747,0.10842105263199998,0.0951176556747,0.5583438598661162,0.4680732668698809,0.8772987659282921,0.08772987659282921,0.47635404549072263,5360.173660023075,0.5360173660023075,0.9389039888688071,2,29,11,2011,2,6
2012-07-05,MCO,Orlando,0.12172951756461914,0.799418501658604,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.583333333299999,8.98267253088,0.12583333333299998,0.08982672530880001,0.5272859194466993,0.5432452276055484,0.7138547706678514,0.07138547706678514,0.3876075301903224,353.95533631165074,0.03539553363116507,0.06199987131442647,2,5,7,2012,1,0
2012-12-26,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,11.5217391304,10.4658299641,0.11521739130400001,0.10465829964099999,0.6143477630317954,0.49741428844946883,0.9083550534906666,0.09083550534906666,0.49321693051097754,3825.7988929494127,0.38257988929494124,0.6701383330152416,2,26,12,2012,2,5
2012-05-02,BOS,Boston,0.765205407339852,1.0,SFO,San Francisco,0.5460776929914688,0.0,7.5625,4.87125924856,0.075625,0.048712592485600004,0.2859445674892666,0.32648678414128557,0.6441334543550413,0.06441334543550413,0.34975038006951614,5708.968886670745,0.5708968886670744,1.0,2,2,5,2012,0,6
2012-01-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.666666666700001,11.188229108699998,0.11666666666700001,0.11188229108699999,0.6567528374524036,0.5036710719549375,0.9589910664572597,0.09589910664572597,0.5207111782643465,390.6479276846078,0.03906479276846078,0.06842705494449085,2,6,1,2012,2,6
2012-12-26,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.625,8.850509688099999,0.12625,0.08850509688099999,0.5195279158200086,0.5450440528639643,0.7010304703445543,0.07010304703445544,0.3806442155512934,2679.014872379074,0.2679014872379074,0.46926422714161514,2,26,12,2012,2,2
2012-11-06,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,14.0769230769,11.4470016229,0.140769230769,0.11447001622900001,0.6719428716664322,0.6077261945099282,0.8131749786772894,0.08131749786772893,0.44153623124601604,807.5231832777396,0.08075231832777396,0.14144816678947722,2,6,11,2012,0,5
2012-03-05,IAH,Houston,0.1935367281207072,0.5262526896201161,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,11.2105263158,11.5690148787,0.112105263158,0.11569014878699999,0.67910509110035,0.4839786691407333,1.0319778530286086,0.10319778530286086,0.5603414073275796,2567.4154543705886,0.25674154543705885,0.4497161405739957,2,5,3,2012,0,0
2012-07-29,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,15.8125,11.5491586064,0.158125,0.115491586064,0.6779395211922301,0.682654185022688,0.7303815719462451,0.0730381571946245,0.3965812218832018,882.7930713454393,0.08827930713454393,0.15463266464922898,2,29,7,2012,1,0
2012-06-27,EWR,Newark,0.6880043406485579,0.9384172867013378,ORD,Chicago,0.7473928633272919,0.6710189398000861,12.76,8.57457481939,0.1276,0.08574574819389999,0.503330445584399,0.5508722466965691,0.6719886222092476,0.06719886222092476,0.364875127089004,1527.9398870021992,0.15279398870021993,0.2676385030875928,2,27,6,2012,0,3
2012-02-05,LGA,New York,0.6919176200316315,0.9441805859593362,ORD,Chicago,0.7473928633272919,0.6710189398000861,8.0,5.04975246918,0.08,0.0504975246918,0.29642217998444226,0.34537444933954176,0.6312190586475,0.06312190586475,0.3427381456070114,1560.8617188022472,0.15608617188022472,0.2734051892359292,1,5,2,2012,0,3
2012-10-17,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651364,9.94117647059,10.2620087473,0.09941176470589999,0.102620087473,0.6023833885838042,0.4291785436646538,1.0322730692548463,0.10322730692548462,0.5605017032827598,506.26018847884245,0.050626018847884244,0.08867804301068355,2,17,10,2012,0,3
2012-02-14,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,8.333333333330001,6.84174859298,0.08333333333330001,0.0684174859298,0.4016129592914372,0.35976505139521214,0.8210098311579282,0.08210098311579282,0.44579038481367356,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,14,2,2012,0,6
2012-05-07,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355518,7.529411764710001,6.0220184226199995,0.0752941176471,0.06022018422619999,0.353494520698627,0.325058305260923,0.7997993217537812,0.07997993217537812,0.43427354202991164,1402.5714537480035,0.14025714537480036,0.24567859478490348,2,7,5,2012,0,3
2012-05-22,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,12.2272727273,9.75378714328,0.12227272727300001,0.0975378714328,0.5725506083241293,0.5278734481394544,0.7977074987051352,0.07977074987051352,0.4331377278576224,3779.583120066245,0.3779583120066245,0.662043040537633,2,22,5,2012,1,3
2012-11-25,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.3,7.637166738360001,0.10300000000000001,0.07637166738360002,0.44830427378491944,0.44466960352466006,0.741472498869903,0.0741472498869903,0.4026033526709228,3833.4597352605124,0.38334597352605126,0.6714802289798503,2,25,11,2012,2,3
2012-01-06,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,16.8709677419,11.3805153237,0.168709677419,0.113805153237,0.6680401033885324,0.7283501492104856,0.6745620937580153,0.06745620937580153,0.36627246586436824,807.5231832777396,0.08075231832777396,0.14144816678947722,2,6,1,2012,2,6
2012-09-26,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355518,12.791666666700001,10.112322086,0.12791666666700002,0.10112322086,0.5935967308757397,0.5522393538933106,0.7905398373399595,0.07905398373399594,0.42924584447580066,3779.583120066245,0.3779583120066245,0.662043040537633,2,26,9,2012,0,6
2011-12-06,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,13.2307692308,10.5006959476,0.132307692308,0.105006959476,0.6163944080702304,0.5711962046782628,0.7936572518516427,0.07936572518516427,0.43093853238530716,353.95533631165074,0.03539553363116507,0.06199987131442647,2,6,12,2011,0,3
2013-02-04,ATL,Atlanta,0.3621887489465847,0.7387003640355518,SFO,San Francisco,0.5460776929914688,0.0,7.666666666669999,5.4989176424199995,0.0766666666667,0.054989176424199995,0.3227883277585153,0.33098384728387137,0.7172501272718621,0.0717250127271862,0.3894511345780394,4219.517597667142,0.4219517597667142,0.7391032744142008,2,4,2,2013,0,6
2012-01-13,BOS,Boston,0.765205407339852,1.0,LGA,New York,0.6919176200316315,0.9441805859593362,4.11111111111,2.93446947694,0.041111111111099996,0.0293446947694,0.1722543520224486,0.17748409202166096,0.7137898727693821,0.07137898727693821,0.3875722920506141,323.3318296838956,0.03233318296838956,0.0566357666511037,1,13,1,2012,0,3
2012-05-17,LGA,New York,0.6919176200316315,0.9441805859593362,DTW,Detroit,0.7581909654479757,0.7596208255651364,11.304347826099999,8.99714491385,0.11304347826099999,0.08997144913850001,0.528135453227953,0.4880291131977416,0.7959012808396587,0.07959012808396587,0.4321569910542975,1054.935853740084,0.1054935853740084,0.1847857073110242,1,17,5,2012,0,3
2012-02-24,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.799418501658604,12.652173913,9.48495792703,0.12652173913,0.09484957927030001,0.5567702422941734,0.5462171997688113,0.7496702141664594,0.07496702141664593,0.40705453281268883,841.0684679543131,0.0841068467954313,0.14732405880123695,2,24,2,2012,0,6
2012-05-19,LGA,New York,0.6919176200316315,0.9441805859593362,MIA,Miami,0.0,0.8192441545511606,13.4230769231,9.782323147080001,0.134230769231,0.09782323147080002,0.5742256814105956,0.5794984750947466,0.7287690596665982,0.07287690596665983,0.3957056629771084,799.5642198340215,0.07995642198340215,0.14005405103903049,1,19,5,2012,0,6
2012-09-28,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.765205407339852,1.0,16.0344827586,11.6050566522,0.160344827586,0.116050566522,0.6812207554099534,0.6922375816494813,0.7237562213209339,0.07237562213209339,0.39298380137409844,5258.1449040785465,0.5258144904078547,0.921032327983994,2,28,9,2012,0,6
2012-11-13,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,11.619047619000002,8.87398552217,0.11619047619000002,0.08873985522170001,0.5209059552297527,0.5016152716577549,0.7637446555997284,0.07637446555997283,0.41469664673686124,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,13,11,2012,0,3
2012-09-27,ATL,Atlanta,0.3621887489465847,0.7387003640355518,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.16,11.066767067799999,0.1416,0.11066767067799999,0.6496229745197788,0.6113127753309889,0.7815513465960451,0.07815513465960451,0.4243652905584713,3779.583120066245,0.3779583120066245,0.662043040537633,2,27,9,2012,0,6
2011-10-04,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,14.2142857143,9.255057247589999,0.142142857143,0.09255057247589998,0.5432749945576886,0.6136563876664097,0.6511095551061797,0.06511095551061798,0.3535382502268843,807.5231832777396,0.08075231832777396,0.14144816678947722,2,4,10,2011,0,0
2012-03-09,JFK,New York,0.6855685441510919,0.9460042871958705,MIA,Miami,0.0,0.8192441545511606,14.3793103448,10.857564160899999,0.143793103448,0.10857564160899999,0.637342693040467,0.6207807990272095,0.7550823996803454,0.07550823996803455,0.4099932311952836,807.8739736741641,0.0807873973674164,0.1415096122804911,2,9,3,2012,0,6
2012-11-06,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,11.0,8.70571500132,0.11,0.0870571500132,0.5110284186728817,0.47488986784186993,0.7914286364836364,0.07914286364836363,0.42972844297492335,3825.7988929494127,0.38257988929494124,0.6701383330152416,2,6,11,2012,0,0
2012-10-10,DEN,Denver,0.6496383639449108,0.34459434731456895,SFO,San Francisco,0.5460776929914688,0.0,10.4736842105,8.454902726639999,0.104736842105,0.08454902726639998,0.49630565321432546,0.4521678645947113,0.8072520191284602,0.08072520191284602,0.4383201937318435,1971.1346885251635,0.19711346885251635,0.34526982501644965,2,10,10,2012,0,3
2013-02-11,DEN,Denver,0.6496383639449108,0.34459434731456895,ATL,Atlanta,0.3621887489465847,0.7387003640355518,9.3,7.42754475265,0.09300000000000001,0.0742754475265,0.43599939223754414,0.4014977973572173,0.7986607260913978,0.07986607260913978,0.43365530948357883,2249.1880633960923,0.22491880633960923,0.39397448261585005,2,11,2,2013,0,0
2012-08-14,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,17.1290322581,11.735251553900001,0.171290322581,0.11735251553900002,0.6888632402288264,0.7394912604825669,0.6851088477780535,0.06851088477780534,0.37199912266517277,5360.173660023075,0.5360173660023075,0.9389039888688071,2,14,8,2012,0,0
2012-02-19,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,11.6363636364,8.3011499751,0.116363636364,0.083011499751,0.4872803146322358,0.5023628354045397,0.7133800759829269,0.07133800759829269,0.38734978135683634,3029.579253321205,0.3029579253321205,0.5306701286102019,2,19,2,2012,0,0
2011-10-23,DEN,Denver,0.6496383639449108,0.34459434731456895,ORD,Chicago,0.7473928633272919,0.6710189398000861,10.05,6.916608539179999,0.1005,0.0691660853918,0.40600726348388116,0.43387665198279934,0.6882197551422885,0.06882197551422885,0.37368827733591053,1864.999597204111,0.1864999597204111,0.326678886192303,2,23,10,2011,0,6
2012-09-13,DEN,Denver,0.6496383639449108,0.34459434731456895,MSP,Minneapolis,0.881461320896298,0.5675158208024074,9.47368421053,6.702971323330001,0.09473684210529999,0.06702971323330001,0.39346668656757405,0.40899605842856374,0.7075358619067805,0.07075358619067805,0.384176500912357,1275.4904022040619,0.1275490402204062,0.2234186991598547,2,13,9,2012,0,6
2013-02-05,DEN,Denver,0.6496383639449108,0.34459434731456895,SEA,Seattle,1.0000000000000002,0.0012766862525279699,11.4444444444,10.4668789787,0.114444444444,0.104668789787,0.6144093405440528,0.4940773372477035,0.9145816583365615,0.09145816583365615,0.49659784078146635,1986.4462899651512,0.1986446289965151,0.347951850745428,2,5,2,2013,0,5
2012-07-01,SFO,San Francisco,0.5460776929914688,0.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,14.3666666667,10.1045682169,0.143666666667,0.101045682169,0.5931415761338065,0.6202349486070328,0.7033342146317788,0.07033342146317788,0.38189509832192436,487.13881467586566,0.04871388146758657,0.08532868620342869,2,1,7,2012,1,7
2012-06-10,ATL,Atlanta,0.3621887489465847,0.7387003640355518,MCO,Orlando,0.12172951756461914,0.799418501658604,13.724137931,9.68023225712,0.13724137931,0.0968023225712,0.5682329115979776,0.5924958225723803,0.7053435564250888,0.07053435564250889,0.38298612697623236,353.95533631165074,0.03539553363116507,0.06199987131442647,2,10,6,2012,0,3
2012-10-22,MIA,Miami,0.0,0.8192441545511606,JFK,New York,0.6855685441510919,0.9460042871958705,12.84,10.2983817499,0.1284,0.10298381749900001,0.6045184961537448,0.5543259911899645,0.8020546534190032,0.08020546534190032,0.4354981378054626,807.8739736741641,0.0807873973674164,0.1415096122804911,2,22,10,2012,0,0
2011-10-02,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,13.6206896552,9.313637440039999,0.136206896552,0.09313637440039998,0.5467136716920467,0.5880297736611866,0.683786039900286,0.0683786039900286,0.3712808669141633,2821.5329251956728,0.2821532925195673,0.49422811390396004,2,2,10,2011,0,3
2012-03-25,DTW,Detroit,0.7581909654479757,0.7596208255651364,ORD,Chicago,0.7473928633272919,0.6710189398000861,6.0,3.89444048185,0.06,0.0389444048185,0.22860497509437222,0.2590308370046563,0.6490734136416666,0.06490734136416666,0.35243266993715716,506.26018847884245,0.050626018847884244,0.08867804301068355,2,25,3,2012,0,5
2012-03-09,JFK,New York,0.6855685441510919,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.799418501658604,13.6785714286,9.684097584789999,0.136785714286,0.0968409758479,0.5684598076411576,0.5905286343630393,0.7079758025419154,0.07079758025419154,0.38441537905679446,882.7930713454393,0.08827930713454393,0.15463266464922898,2,9,3,2012,0,6
2012-04-20,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SEA,Seattle,1.0000000000000002,0.0012766862525279699,10.7272727273,8.74605662533,0.10727272727300001,0.08746056625330001,0.5133964856635196,0.4631157388882903,0.8153103633761475,0.08153103633761474,0.4426956984417823,872.1623199440232,0.08721623199440233,0.15277055055954866,2,20,4,2012,0,6
