DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,Distance,Airports,IsHolidays,PAX
2011-10-07,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-0.5017286466411707,-0.3951771265329142,-0.5672894733011572,2,0,3
2011-11-20,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.0003270675129544587,0.0987092661107661,0.23366550094702757,2,0,5
2012-02-02,LGA,New York,0.6363344145147665,1.138930205242993,DTW,Detroit,0.9514215728326335,0.5900524262014935,-2.081301578292974,-1.886724529323171,-0.5494206426675541,1,0,6
2012-01-18,ORD,Chicago,0.8938725204479091,0.3346266643573873,BOS,Boston,0.9837131958045018,1.2957679320073814,-0.7528674690650569,-0.5693139470247478,-0.0085781029565568,2,0,3
2012-08-26,EWR,Newark,0.6181674178432467,1.1219606120897538,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,1.477401018925117,0.6680247147156677,1.9800447650353818,2,1,0
2011-11-28,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,BOS,Boston,0.9837131958045018,1.2957679320073814,-0.8790209240417823,-0.9531686780491812,0.6523640352983008,2,2,6
2012-04-07,SEA,Seattle,2.0665751470440994,-1.637378093934938,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-0.6804460412061271,-0.5256178761598972,-0.8579119505293998,2,0,5
2012-03-31,MSP,Minneapolis,1.5162715326285485,0.02986965958372141,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.9000464998706412,-0.7576983733682239,-0.8534854202371919,2,0,2
2012-10-21,BOS,Boston,0.9765654222599194,1.3032861937000686,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.8698564369335615,0.10103939129860498,2.2066762181316646,2,0,3
2012-07-11,DEN,Denver,0.440057320698251,-0.6265055416448485,SEA,Seattle,2.0646115165669774,-1.6363268727046463,1.0930330847893848,0.3202521902340449,0.061382426686059054,2,0,0
2012-07-25,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.4220417082870194,-0.10264876704316164,0.0810835931580646,2,0,0
2012-12-22,BOS,Boston,0.9765654222599194,1.3032861937000686,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-0.5930730927607268,-0.10025332628789135,-0.9278002018270002,2,2,4
2012-08-02,DEN,Denver,0.440057320698251,-0.6265055416448485,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.9081530214648132,0.17220163547121797,0.061382426686059054,2,0,0
2012-01-22,IAH,Houston,-1.6773475688511363,-0.0916264691172892,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.664560050580991,0.06963138745037117,-0.7011725791642093,2,0,6
2012-10-04,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,ORD,Chicago,0.901711524924661,0.3299312040738194,1.6613191841987032,1.4389580021058497,0.7453777862483678,2,0,6
2011-12-27,ORD,Chicago,0.8938725204479091,0.3346266643573873,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-1.068251106508659,-1.255822036248617,-0.3174107310251596,2,2,5
2011-11-04,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,0.7294356269141536,0.4149203660780099,0.6089592010720222,2,0,3
2011-10-17,EWR,Newark,0.6181674178432467,1.1219606120897538,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.7706781025851895,0.20113206653153473,-0.6896561683176605,2,0,6
2012-01-29,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,-0.19393757825233915,-0.43228380876411987,1.2371647228407383,2,0,6
2012-12-14,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,JFK,New York,0.6170976331704986,1.137244998968349,0.8315598523665669,0.7862733701666753,1.7740231846122232,2,0,5
2013-03-04,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-0.3786122192999355,-0.7494864911516892,0.3459921721223465,2,0,2
2012-09-15,ORD,Chicago,0.8938725204479091,0.3346266643573873,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.0033056907435507882,1.3265992907077488,-0.9850025625154125,2,0,5
2012-01-28,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,EWR,Newark,0.6283110444931392,1.1149707570164968,-0.2152134585832222,0.30872597197705365,1.9800447650353818,2,0,5
2012-01-15,ORD,Chicago,0.8938725204479091,0.3346266643573873,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-0.27293584687464284,-0.34191696039297115,1.2724922947575934,2,0,6
2012-05-20,EWR,Newark,0.6181674178432467,1.1219606120897538,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.17774280024689176,-0.0843555962793547,1.9800447650353818,2,0,3
2012-02-03,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.07479264856381436,0.3105893496241505,0.9821852496295715,2,0,7
2012-02-18,JFK,New York,0.6068594833642096,1.144299953824779,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.2070309351644341,-0.07765756458349471,1.7740231846122232,2,0,0
2012-12-17,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-1.546232530365436,-1.8258566219498242,0.3459921721223465,2,0,0
2013-01-04,BOS,Boston,0.9765654222599194,1.3032861937000686,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.27451862261313237,0.8363659876622315,2.2066762181316646,2,2,5
2013-01-08,MSP,Minneapolis,1.5162715326285485,0.02986965958372141,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.3964839587550017,0.713928444326549,-0.602658634050304,2,0,0
2011-12-09,EWR,Newark,0.6181674178432467,1.1219606120897538,MCO,Orlando,-1.9785867482829338,0.7068921531879545,1.4315396769397084,1.1113821696900228,-0.6896561683176605,2,0,0
2012-04-17,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-1.0696528115612947,-0.39010150095546275,0.6089592010720222,2,0,3
2012-11-15,MIA,Miami,-2.5758219049268005,0.7710644540290597,JFK,New York,0.6170976331704986,1.137244998968349,1.2315464020939093,2.441314105231496,-0.7114222143043499,2,0,5
2011-11-19,ORD,Chicago,0.8938725204479091,0.3346266643573873,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.05341765623185268,-0.26387671663997514,1.2674689844268832,2,0,2
2012-04-20,IAH,Houston,-1.6773475688511363,-0.0916264691172892,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.24358129896482797,0.7203204604942985,-0.7011725791642093,2,0,6
2011-09-29,DTW,Detroit,0.9440015978998523,0.5955081294237772,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.20177606048326935,0.003971810750513645,-0.90919415393311,2,0,3
2013-02-12,LGA,New York,0.6363344145147665,1.138930205242993,DTW,Detroit,0.9514215728326335,0.5900524262014935,-1.7038704373516944,-1.6992092525063607,-0.5494206426675541,1,0,0
2012-06-23,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,DTW,Detroit,0.9514215728326335,0.5900524262014935,-0.7849591374350436,-1.1508583615485526,-1.1385280519351342,2,0,5
2012-01-24,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-1.3704937590560962,-1.7108265089227694,0.3459921721223465,2,0,0
2012-01-12,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,0.3868939540373044,0.11935410299778074,0.0810835931580646,2,0,3
2012-08-17,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,1.908970430948507,1.315420152076618,-0.921732278418807,2,1,7
2012-01-25,DEN,Denver,0.440057320698251,-0.6265055416448485,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.3323559524771613,0.6252476599570118,0.23366550094702757,2,0,5
2012-02-19,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.5507182323634942,0.30077820382852427,-0.7693155018999104,2,0,0
2012-08-31,EWR,Newark,0.6181674178432467,1.1219606120897538,BOS,Boston,0.9837131958045018,1.2957679320073814,-0.021177430198616363,-0.009631762807999168,-1.0075823903691392,2,1,5
2012-03-28,BOS,Boston,0.9765654222599194,1.3032861937000686,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.4875447264682402,-0.3544243830126527,-0.25559400976312663,2,0,6
2011-12-05,MIA,Miami,-2.5758219049268005,0.7710644540290597,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.6222051901837576,1.1345624103862166,-0.9306403064547109,2,0,6
2012-11-13,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.0741385135736502,0.9743371073919688,0.0810835931580646,2,0,5
2012-06-01,JFK,New York,0.6068594833642096,1.144299953824779,MIA,Miami,-2.538979684219383,0.7650971565618796,0.8816763704110041,0.3834910862163509,-0.7114222143043499,2,0,0
2011-09-29,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.059245397349180315,0.0005767700908444895,-1.0090623546138933,2,0,3
2012-07-06,DTW,Detroit,0.9440015978998523,0.5955081294237772,LGA,New York,0.646326183027276,1.1318908985409502,-1.0472255306762248,-1.3509115632020585,-0.5494206426675541,1,1,5
2012-04-11,JFK,New York,0.6068594833642096,1.144299953824779,MCO,Orlando,-1.9785867482829338,0.7068921531879545,0.5793130154915996,0.31747721931478023,-0.6622968228634735,2,0,6
2013-02-05,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,-1.0219948396823102,-0.3647647957637886,0.6089592010720222,2,0,0
2012-04-08,DTW,Detroit,0.9440015978998523,0.5955081294237772,ORD,Chicago,0.901711524924661,0.3299312040738194,-1.1917763645054367,-1.2960440220613276,-0.90919415393311,2,0,2
2012-12-01,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.05692090910874815,0.1327838822041471,0.7453777862483678,2,2,5
2013-03-04,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-0.025148927851326174,0.8578232833084569,0.3175783037863424,2,0,5
2011-09-08,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,CLT,Charlotte,-0.5363114873290371,0.7278012232632731,-1.9274963054044605,-1.9904741159651569,-0.9865849848938908,2,0,0
2012-04-17,LGA,New York,0.6363344145147665,1.138930205242993,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-1.3953156194087657,-1.5778762202913363,-0.46653786391600904,1,0,7
2012-04-26,DEN,Denver,0.440057320698251,-0.6265055416448485,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.664560050580991,-0.15520252369729823,-0.018251692070465023,2,0,6
2012-04-17,ORD,Chicago,0.8938725204479091,0.3346266643573873,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.28264214053750475,-0.0007484584596377891,0.9821852496295715,2,0,7
2012-06-11,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,2.232764298707924,2.04025874470785,-0.9935561121336165,2,0,7
2012-02-11,DEN,Denver,0.440057320698251,-0.6265055416448485,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,0.8684380449019716,0.41649474525471936,0.05134241769360583,2,0,2
2011-09-27,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.6222051901837576,0.038723474029985175,-0.6692675398119965,2,0,6
2011-10-29,MSP,Minneapolis,1.5162715326285485,0.02986965958372141,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.9385933888931932,-1.253508186997925,-0.4048002606269297,2,0,2
2013-01-25,DEN,Denver,0.440057320698251,-0.6265055416448485,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-1.5700615163031413,-1.8861073011595657,0.23366550094702757,2,0,0
2013-01-29,ORD,Chicago,0.8938725204479091,0.3346266643573873,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-1.731365421131193,-1.6747201563780314,-0.3174107310251596,2,0,3
2011-09-06,ORD,Chicago,0.8938725204479091,0.3346266643573873,SEA,Seattle,2.0646115165669774,-1.6363268727046463,0.20758083482622744,-0.5586349012985532,1.2674689844268832,2,1,6
2012-08-30,PHL,Philadelphia,0.44226278487615706,1.0604883599094759,DFW,Dallas-Fort Worth,-1.028897180731876,-0.19204000830198248,-1.8917528264943286,-1.7517660603174157,0.3459921721223465,2,1,6
2012-03-25,LGA,New York,0.6363344145147665,1.138930205242993,CLT,Charlotte,-0.5363114873290371,0.7278012232632731,-1.6960147277004085,-1.882231640491205,-0.7185220093428133,1,0,5
2012-10-05,ORD,Chicago,0.8938725204479091,0.3346266643573873,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,1.25326247301831,0.5488557686980408,1.2724922947575934,2,0,7
2012-09-22,EWR,Newark,0.6181674178432467,1.1219606120897538,ORD,Chicago,0.901711524924661,0.3299312040738194,0.40178707022602955,0.2164661710737565,-0.2392659690345334,2,0,5
2012-06-24,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,BOS,Boston,0.9837131958045018,1.2957679320073814,0.22306967567537,-0.23202238113625356,2.5022871545173544,2,0,3
2012-04-12,DEN,Denver,0.440057320698251,-0.6265055416448485,PHX,Phoenix,-0.9146457652481057,-1.047799144989505,-0.36839979674397133,-0.8014194537422886,-0.6867492780254909,2,0,3
2012-02-05,EWR,Newark,0.6181674178432467,1.1219606120897538,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,0.52969265653821,2.669616729736135,-0.4881960868754938,2,0,5
2013-01-10,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,1.15120867805371,1.642908245147073,0.3175783037863424,2,0,3
2012-04-12,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,ORD,Chicago,0.901711524924661,0.3299312040738194,-1.0892766823375166,-1.325860811530588,-0.5765105257230155,2,0,7
2012-07-29,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.17904446206361402,-0.43343850637754655,-0.602658634050304,2,1,0
2012-10-09,EWR,Newark,0.6181674178432467,1.1219606120897538,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,1.1613359970663326,1.761274985501177,1.9800447650353818,2,0,6
2011-09-11,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.27293584687464284,-0.42080696310909776,-0.602658634050304,2,0,0
2012-08-05,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.46135953508816435,0.07164817064404173,0.0810835931580646,2,1,5
2012-07-23,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,ORD,Chicago,0.901711524924661,0.3299312040738194,0.9219005133670723,0.6470977477645007,0.7453777862483678,2,0,0
2012-09-22,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,2.5481479361586765,1.8963753455137784,-0.711652231964382,2,0,3
2012-12-02,DEN,Denver,0.440057320698251,-0.6265055416448485,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.6656079859929915,0.3862667414374596,-0.4714990667956769,2,2,0
2013-02-28,MCO,Orlando,-2.0107051514469734,0.7126893378805942,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.7428552900992734,-0.9153417983468534,-1.0090623546138933,2,0,7
2012-10-24,LAS,Las Vegas,-0.3706136877744708,-1.2271479421917033,SFO,San Francisco,-0.025061221818141473,-1.6400750230449435,1.2518403186638731,1.316397991996523,-0.711652231964382,2,0,3
2012-01-03,DEN,Denver,0.440057320698251,-0.6265055416448485,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.21289245345686728,-0.7762510344397642,-0.4048002606269297,2,2,0
2013-02-21,IAH,Houston,-1.6773475688511363,-0.0916264691172892,ORD,Chicago,0.901711524924661,0.3299312040738194,-0.30315376382696213,-0.216963634007655,-0.7011725791642093,2,0,3
2012-06-11,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,IAH,Houston,-1.6480157056139133,-0.09507977164638755,0.34221460539963955,-0.12844321700976305,0.44233119013384287,2,0,6
2012-04-08,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,LAS,Las Vegas,-0.3522048283129221,-1.2272921856374157,0.19328344326217498,0.31734566210986853,-0.711652231964382,2,0,0
2011-10-03,SFO,San Francisco,-0.04071243283613562,-1.6411371988017678,ORD,Chicago,0.901711524924661,0.3299312040738194,0.9328036965604588,0.002651143832198642,1.2724922947575934,2,0,7
2012-08-01,ORD,Chicago,0.8938725204479091,0.3346266643573873,MSP,Minneapolis,1.5189078964923368,0.02606230133854241,-0.049772213326721916,-0.3469210276057004,-0.8534854202371919,2,0,7
2012-06-04,BOS,Boston,0.9765654222599194,1.3032861937000686,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,-0.664560050580991,-1.1887594656465044,2.2066762181316646,2,0,3
2011-12-29,JFK,New York,0.6068594833642096,1.144299953824779,MIA,Miami,-2.538979684219383,0.7650971565618796,1.2655878105661325,1.028464541473876,-0.7114222143043499,2,2,6
2012-07-17,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,LGA,New York,0.646326183027276,1.1318908985409502,-0.963123227360791,-0.8333970102641067,0.44499004828211436,1,0,6
2013-01-05,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,MIA,Miami,-2.538979684219383,0.7650971565618796,1.611492445186077,1.77305452293583,-0.9306403064547109,2,2,6
2013-02-02,ORD,Chicago,0.8938725204479091,0.3346266643573873,DEN,Denver,0.45168977173065483,-0.6284001361306121,0.12829529979570645,-0.7655921995288725,-0.018251692070465023,2,0,2
2012-08-15,ORD,Chicago,0.8938725204479091,0.3346266643573873,IAH,Houston,-1.6480157056139133,-0.09507977164638755,-0.740018506057539,-0.8770850802460277,-0.7011725791642093,2,0,0
2012-03-20,ATL,Atlanta,-0.8943979245601477,0.5339094331141337,DEN,Denver,0.45168977173065483,-0.6284001361306121,-1.1694366901866042,-1.3917204305550384,0.23366550094702757,2,0,0
2011-10-26,ORD,Chicago,0.8938725204479091,0.3346266643573873,EWR,Newark,0.6283110444931392,1.1149707570164968,-0.3173376840356361,-0.560192841634698,-0.2392659690345334,2,0,7
2013-01-15,JFK,New York,0.6068594833642096,1.144299953824779,MCO,Orlando,-1.9785867482829338,0.7068921531879545,1.7844447624781783,1.897609086626988,-0.6622968228634735,2,0,5
2012-07-21,BOS,Boston,0.9765654222599194,1.3032861937000686,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.115410238221421,-0.5418252842355221,-0.25559400976312663,2,1,5
2011-11-28,DTW,Detroit,0.9440015978998523,0.5955081294237772,ATL,Atlanta,-0.8716107465450657,0.5286332366034194,-0.9013605983606149,-0.5990491742611016,-1.1385280519351342,2,2,6
2011-09-03,DFW,Dallas-Fort Worth,-1.0530102006152278,-0.1888700864776597,DEN,Denver,0.45168977173065483,-0.6284001361306121,-0.19819275431136718,-0.47522712235220704,-0.6771272999865035,2,1,5
2012-12-26,EWR,Newark,0.6181674178432467,1.1219606120897538,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,-0.45350331796027304,-0.014528606122786869,1.9800447650353818,2,2,5
2011-09-12,LGA,New York,0.6363344145147665,1.138930205242993,BOS,Boston,0.9837131958045018,1.2957679320073814,-1.6488804697998445,-0.5870249107701132,-1.0291425717700262,1,0,7
2013-03-05,LAX,Los Angeles,-0.8288391727624693,-1.4137662366132386,JFK,New York,0.6170976331704986,1.137244998968349,1.1762291132908025,1.6483451151424509,2.008464780020236,2,0,3
2011-12-30,DEN,Denver,0.440057320698251,-0.6265055416448485,LAX,Los Angeles,-0.8066000011194456,-1.4133666497775126,0.6739716079132078,0.1793064911055941,-0.22815703464455525,2,2,0
2011-10-13,ORD,Chicago,0.8938725204479091,0.3346266643573873,PHL,Philadelphia,0.4538768004077361,1.0536776430729469,-0.22631391786453478,-0.15498798665623756,-0.3174107310251596,2,0,7
